DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-05,206393.857142857,206393.857142857,206393.857142857,Grande São Paulo
I,2020-07-06,210822.536628805,210824.052768882,211186.587583809,Grande São Paulo
I,2020-07-07,215109.495258548,215139.02902658,215794.481806312,Grande São Paulo
I,2020-07-08,219316.95535092,219387.164288284,220279.498675489,Grande São Paulo
I,2020-07-09,223480.244558194,223600.245848273,224673.73520167,Grande São Paulo
I,2020-07-10,227619.083600993,227798.995605356,229002.731332577,Grande São Paulo
I,2020-07-11,198855.552198627,231996.503985802,242637.287488348,Grande São Paulo
I,2020-07-12,202387.402529914,236200.627599981,247054.919106495,Grande São Paulo
I,2020-07-13,205913.238621567,240415.713737486,251446.076757762,Grande São Paulo
I,2020-07-14,209433.000404043,244639.165284573,255817.190464772,Grande São Paulo
I,2020-07-15,212945.630967328,248863.567002826,260172.594774339,Grande São Paulo
I,2020-07-16,216449.645739359,253109.142999486,264515.514932862,Grande São Paulo
I,2020-07-17,219943.370995845,257375.924120355,268848.527553034,Grande São Paulo
I,2020-07-18,223424.939586501,261546.312383188,273173.53347097,Grande São Paulo
I,2020-07-19,226892.345435937,265654.978992515,277491.867973902,Grande São Paulo
I,2020-07-20,230343.542240093,269781.530175764,281804.534141288,Grande São Paulo
I,2020-07-21,233776.381877456,273834.064653309,286112.065375754,Grande São Paulo
I,2020-07-22,237188.66767961,277918.260831813,290751.994281569,Grande São Paulo
I,2020-07-23,240578.339400769,282037.706987246,295422.295036336,Grande São Paulo
I,2020-07-24,243943.493004647,286096.454420046,300116.488340424,Grande São Paulo
I,2020-07-25,247282.254172546,290112.734381442,304832.755782409,Grande São Paulo
I,2020-07-26,250592.757542372,294128.84477415,309569.119730861,Grande São Paulo
I,2020-07-27,253873.196505288,298106.624268921,314323.507629145,Grande São Paulo
I,2020-07-28,257121.741361351,302042.38778653,319093.649757377,Grande São Paulo
I,2020-07-29,260336.573874263,305932.341809329,323877.112550076,Grande São Paulo
I,2020-07-30,263516.045537598,309773.236494301,328671.511698723,Grande São Paulo
I,2020-07-31,266658.690214424,313562.453734808,333474.561008652,Grande São Paulo
I,2020-08-01,269652.107996741,317297.531552522,338283.931681358,Grande São Paulo
I,2020-08-02,272577.137594807,320976.048301511,343097.215725017,Grande São Paulo
I,2020-08-03,275446.296675329,324595.772984962,347911.978218573,Grande São Paulo
I,2020-08-04,278257.764291461,328268.451322523,352725.651668493,Grande São Paulo
I,2020-08-05,281009.3734464,331941.000439621,357535.564496514,Grande São Paulo
I,2020-08-06,283700.00890099,335574.532735904,362339.140785433,Grande São Paulo
I,2020-08-07,286329.686502687,339168.299692073,367133.946302166,Grande São Paulo
I,2020-08-08,288898.417972377,342721.612714628,371917.5514866,Grande São Paulo
I,2020-08-09,291405.98421396,346233.735068561,376687.495479937,Grande São Paulo
I,2020-08-10,293852.287456338,349775.656880004,381441.335348155,Grande São Paulo
I,2020-08-11,296236.701703117,353342.81473633,386176.546875361,Grande São Paulo
I,2020-08-12,298558.322420869,356884.487309766,390890.552137248,Grande São Paulo
I,2020-08-13,300817.080426852,360400.270529318,395580.904051623,Grande São Paulo
I,2020-08-14,303013.814110936,363889.901737722,400245.330130231,Grande São Paulo
I,2020-08-15,305149.345404071,367212.842429767,404881.603719998,Grande São Paulo
I,2020-08-16,307224.292180563,370424.905417888,409487.50979702,Grande São Paulo
I,2020-08-17,309239.348233342,373588.982606134,414060.889809522,Grande São Paulo
I,2020-08-18,311194.769706953,376704.560070579,418599.550476712,Grande São Paulo
I,2020-08-19,313090.574846783,379771.044475606,423101.288916448,Grande São Paulo
I,2020-08-20,314927.40778886,382788.114117425,427564.057587976,Grande São Paulo
I,2020-08-21,316706.604970403,385787.620743695,431986.003832365,Grande São Paulo
I,2020-08-22,318429.464842131,388833.727151857,436365.351169282,Grande São Paulo
I,2020-08-23,320097.098007195,391963.067595619,440700.366583181,Grande São Paulo
I,2020-08-24,321710.645921267,395062.361745323,444989.399269964,Grande São Paulo
I,2020-08-25,323270.88494516,398131.384682681,449230.79788093,Grande São Paulo
I,2020-08-26,324778.383701034,401169.828500391,453422.931804967,Grande São Paulo
I,2020-08-27,326234.159242192,404177.529041292,457564.333948951,Grande São Paulo
I,2020-08-28,327639.737911067,406928.94601407,461653.734781409,Grande São Paulo
I,2020-08-29,328996.591156225,409592.470683881,465689.954916146,Grande São Paulo
I,2020-08-30,330306.019198986,412208.754754111,469671.873969444,Grande São Paulo
I,2020-08-31,331569.31963256,414778.012633161,473598.46255581,Grande São Paulo
I,2020-09-01,332787.488015242,417300.420340233,477468.708337569,Grande São Paulo
I,2020-09-02,333961.340392237,419776.137733347,481281.633049937,Grande São Paulo
I,2020-09-03,335092.00412296,422205.432496565,485036.412930579,Grande São Paulo
I,2020-09-04,336180.972671183,424588.699316334,488732.407057522,Grande São Paulo
I,2020-09-05,337229.677025097,426926.354104447,492369.062142791,Grande São Paulo
I,2020-09-06,338239.397285569,429218.806782077,495945.883522087,Grande São Paulo
I,2020-09-07,339211.391249537,431466.491599553,499462.46081072,Grande São Paulo
I,2020-09-08,340127.044573525,433669.800097231,502918.403100133,Grande São Paulo
I,2020-09-09,340974.843076826,435829.100890389,506313.352162791,Grande São Paulo
I,2020-09-10,341788.631328217,437944.847235004,509647.082177618,Grande São Paulo
I,2020-09-11,342569.620785068,440017.594995692,512919.522954491,Grande São Paulo
I,2020-09-12,343318.993759478,442047.909709472,516130.6774113,Grande São Paulo
I,2020-09-13,344037.89480499,444036.342658739,519280.595430856,Grande São Paulo
I,2020-09-14,344727.439934793,445983.45757079,522369.394216787,Grande São Paulo
I,2020-09-15,345388.698600495,447889.772412483,525397.202757929,Grande São Paulo
I,2020-09-16,346022.70029772,449755.777063787,528364.172066757,Grande São Paulo
I,2020-09-17,346630.46205498,451582.026180819,531270.556852265,Grande São Paulo
I,2020-09-18,347212.994298607,453591.901385729,535134.301842759,Grande São Paulo
I,2020-09-19,347771.275989354,455584.9882949,539243.041225122,Grande São Paulo
I,2020-09-20,348306.248970635,457544.315666664,543344.529640347,Grande São Paulo
I,2020-09-21,348818.825388499,459470.22821918,547438.534993272,Grande São Paulo
I,2020-09-22,349309.875258604,461362.871951017,551524.583916072,Grande São Paulo
I,2020-09-23,349780.231954457,463222.267152523,555602.023148755,Grande São Paulo
I,2020-09-24,350230.712441559,465048.644698972,559670.394194779,Grande São Paulo
I,2020-09-25,350662.122495195,466842.506344081,563729.547807295,Grande São Paulo
I,2020-09-26,351075.23899839,468604.332327824,567779.321329001,Grande São Paulo
I,2020-09-27,351470.806235309,470334.513130375,571819.446464459,Grande São Paulo
I,2020-09-28,351849.541735594,472033.440954193,575849.65026004,Grande São Paulo
I,2020-09-29,352212.127679,473701.33245323,579869.425005341,Grande São Paulo
I,2020-09-30,352559.215311961,475338.293466543,583878.09013152,Grande São Paulo
I,2020-10-01,352891.439767743,476944.609607872,587875.156844867,Grande São Paulo
I,2020-10-02,353209.424478022,478520.801683826,591860.444863806,Grande São Paulo
I,2020-10-03,353513.768532298,480067.369747452,595833.763548664,Grande São Paulo
I,2020-10-04,353805.04421942,481584.733195334,599794.820773867,Grande São Paulo
I,2020-10-05,354083.801539803,483073.310731932,603743.322517104,Grande São Paulo
I,2020-10-06,354350.56222534,484341.635501418,607678.747806189,Grande São Paulo
I,2020-10-07,354605.8232011,485553.718143797,611600.410529508,Grande São Paulo
I,2020-10-08,354850.0673918,486736.313439224,615507.812567734,Grande São Paulo
I,2020-10-09,355083.767320836,487890.188695409,619400.761398747,Grande São Paulo
I,2020-10-10,355307.376040536,489016.081267344,623279.057049764,Grande São Paulo
I,2020-10-11,355521.325470948,490114.62890089,627142.402649499,Grande São Paulo
