Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,4,11,14,17,14,11.3333333333333,1,0.131365896709262,1.36790471038053,0.888888888888889,0.889456795164031,1.02811028531307,0.525174170047584,1.02029995633743
2,4,11,14,17,14,11.3,0.25,0.136499441419081,1.38313911018799,0.9,0.889217585706665,1.02800054576563,0.526179381800493,1.02032443992551
3,5,11,14,28,14,11.375,0.25,0.13305007832817,1.3830088636894,0.875,0.889757187929219,1.02824546517323,0.525689533447293,1.02004439418849
4,5,9,14,19,12,9.625,0.25,0.152838414307633,1.34722828908682,0.875,0.905231774710821,1.03923218220458,0.524327772726098,1.01966963639774
5,6,13,14,16,12,13.05,1,0.152998244978069,1.59644778754706,0.95,0.913852532533998,1.04522334907959,0.535252634228816,1.02049228936525
6,6,9,14,25,12,9.83333333333333,1.5,0.143083843571175,1.33882496814471,0.833333333333333,0.906491861421554,1.04020506052051,0.52171105028246,1.01949364956471
7,6,13,14,5,13,13.05,2.5,0.149678799730648,1.59343811107475,0.95,0.90212681101763,1.03513610985619,0.535344099438105,1.02049229105875
8,4,12,14,28,14,12.2857142857143,2.5,0.114569496128277,1.34247275243369,0.857142857142857,0.892091672625639,1.02922571088102,0.522717585671336,1.01985219672616
9,6,5,14,21,11,5.45,2,0.319512509854589,1.3727057710845,0.95,0.889564410299956,1.03010501990762,0.529731750824847,1.02004770890644
10,5,12,14,5,14,12.1333333333333,2.5,0.144300608179246,1.4935834748409,0.933333333333333,0.890577492797614,1.02852326340704,0.532401051345505,1.02043766480024
11,5,13,14,21,15,13.0666666666667,2,0.137009052050957,1.51384748385408,0.933333333333333,0.883599012243428,1.02535642667245,0.532749463440403,1.02046913425067
12,4,10,14,19,15,10.5,2,0.134785534600286,1.32838216335669,0.875,0.878992484806238,1.02344716766134,0.523432319869823,1.01986034654957
13,4,7,14,10,11,7.7,2.5,0.186442061082003,1.29960789674444,0.9,0.907720952780504,1.04292071610281,0.523764610060223,1.01976892568322
14,5,10,14,17,12,10.4,0.5,0.150614013802241,1.39786965508769,0.9,0.907784093528884,1.0410078992059,0.527583529851468,1.02026097779531
15,6,9,14,26,14,9.55555555555556,0.25,0.163469218383213,1.4104974270153,0.888888888888889,0.8842950742614,1.02610777413717,0.527081759854508,1.01998926759246
16,4,10,14,17,15,10.6666666666667,3,0.122980612749752,1.27381819936581,0.833333333333333,0.879915929195656,1.02384180195427,0.519534166678931,1.01964177958425
17,6,8,14,19,13,8.75,0.5,0.172243503818053,1.3760613228939,0.875,0.890530679486324,1.02939773450449,0.524930264677538,1.01956598808644
18,5,15,14,10,12,14.8,2,0.0948323185040738,1.35022823367111,0.8,0.920095560239559,1.04981825212568,0.52041760292646,1.01976622899046
19,6,13,14,7,14,13.1,1.5,0.127522348759674,1.52909160277668,0.9,0.892972746160856,1.02953849838867,0.530188761297526,1.02042431693594
20,4,9,14,17,12,9.71428571428572,1.5,0.14048045086314,1.28825775118809,0.857142857142857,0.905767978203945,1.03964292194141,0.520981852758469,1.01960397311674
21,4,15,14,16,12,14.9,0.5,0.110920867768243,1.49601858828948,0.9,0.918216243969666,1.04835147235022,0.527578133461139,1.02049680551917
22,4,7,14,20,13,7.875,0.25,0.179225188126569,1.28382461131807,0.875,0.886030679132798,1.02750045870171,0.520797022779501,1.01950936263005
23,5,14,14,17,14,14,2.5,0.106986710343107,1.42464510477816,0.857142857142857,0.895219805959842,1.03050098858639,0.525595964051925,1.02012174993255
24,5,6,14,25,13,6.4,1,0.266607872605438,1.35527830570942,0.95,0.877571679521156,1.02378277958218,0.529930621887012,1.02016392120496
25,6,12,14,7,13,12.3333333333333,3,0.116671306307101,1.39810247105951,0.833333333333333,0.902681069465052,1.03569564440136,0.52343118091991,1.01970889123627
26,6,13,14,20,13,13.1111111111111,0.5,0.126329231028808,1.51230951894492,0.888888888888889,0.903332469388617,1.03607005808173,0.529042519630428,1.02040947305032
27,5,9,14,6,12,9.71428571428572,0.25,0.147235504866093,1.3234753890443,0.857142857142857,0.905768831623581,1.03964671922188,0.522582989689064,1.01960397311674
