Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,5,6,14,22,15,6.88888888888889,0.5,0.158615430907905,1.06092333546601,0.888888888888889,0.895775542046418,1.03585416673963,0.836946343537951,1.02116165999757
2,6,9,14,7,16,9.25,0.5,0.124661973002235,1.04140092026585,0.95,0.900178112741029,1.03777759746365,0.844312713071473,1.02320014689748
3,6,10,14,27,17,10.4,2,0.0955966668738496,0.978300467163717,0.9,0.896655039661245,1.03315548049869,0.840700460537924,1.02208679800436
4,6,10,14,21,17,10.4444444444444,2,0.0938972118557196,0.965921747966126,0.888888888888889,0.896960293826438,1.03357000661353,0.839922925012259,1.02194315564392
5,6,9,14,8,16,9.16666666666667,3,0.127756367651681,1.05446189938259,0.966666666666667,0.899667796191661,1.03715324207634,0.845757395877878,1.02385085398628
6,4,6,14,8,15,6.53333333333333,3,0.171089625340327,1.08470113908473,0.933333333333333,0.893848305620039,1.03533229006445,0.841576603012223,1.0222104086171
7,5,8,14,11,16,8.3,2.5,0.136723072970475,1.0633503468516,0.95,0.896210910617196,1.03338939464415,0.844150989429299,1.0229773795556
8,6,8,14,15,16,8.4,3,0.126309496539505,1.04148628853288,0.933333333333333,0.896764425114715,1.0335303854061,0.842355906966468,1.02257335593358
9,4,8,14,21,16,8.6,0.25,0.126244881318819,1.04553710634906,0.9,0.897908055549834,1.03475241091623,0.840007538805744,1.02202070916833
10,4,8,14,5,16,8.75,2.5,0.116650913461952,1.02097760754064,0.875,0.898767199489225,1.03591888891573,0.838033969667871,1.02160144778246
11,4,6,14,24,15,6.53333333333333,0.5,0.177496836255583,1.0844932723125,0.933333333333333,0.893849256753022,1.03533229006445,0.841639091153875,1.02223922727547
12,6,10,14,11,17,10.5714285714286,2.5,0.0876726324853508,0.934797960775046,0.857142857142857,0.897838917429338,1.03476276240782,0.837781013962919,1.0215378737415
13,4,8,14,24,16,8.6,2.5,0.122082512744792,1.04561096831968,0.9,0.897907432543803,1.03475149105352,0.840015414496586,1.02200363290244
14,4,9,14,28,16,9.33333333333333,2.5,0.118495076163211,1.07559998412321,0.933333333333333,0.900705187398946,1.03793834798431,0.843361775842185,1.02267445927399
15,5,10,14,12,17,10.5,1.5,0.0947216314178421,0.980950067423826,0.875,0.897347592393745,1.03406750046392,0.839122065434496,1.02186128544752
16,5,7,14,8,15,7.46666666666667,1,0.151259900640097,1.07901562264795,0.933333333333333,0.900393018314273,1.03810279382601,0.842037824774882,1.02239195168682
17,6,6,14,7,15,6.8,2.5,0.153704761556366,1.04119689609659,0.9,0.895281870564817,1.0357233665399,0.837759518694637,1.02129046266576
18,6,9,14,21,16,9.16666666666667,3,0.127756367651681,1.05446189938259,0.966666666666667,0.899667796191661,1.03715324207634,0.845757395877878,1.02385085398628
19,6,8,14,24,16,8.75,2.5,0.111619810046367,0.979878384788958,0.875,0.898757090596902,1.03597924496544,0.837629127842451,1.02138306843406
20,4,8,14,28,16,8.66666666666667,0.25,0.1234874559679,1.03521863797091,0.888888888888889,0.898288955420996,1.03526964718011,0.839112815742281,1.02184036894951
21,4,10,14,14,17,10.5714285714286,0.5,0.0950420645772316,0.984416921163077,0.857142857142857,0.897848614488374,1.03470782916458,0.838108885388191,1.02177124999329
22,4,8,14,10,16,8.4,0.5,0.135291565546012,1.07574427848355,0.933333333333333,0.896777208701348,1.0335303854061,0.842925208126682,1.02257240845593
23,6,9,14,20,16,9.16666666666667,1,0.132787447412678,1.05295874914647,0.966666666666667,0.899668166592561,1.03715386157047,0.845787567973105,1.02385298858302
24,6,8,14,20,16,8.2,2.5,0.145530377455721,1.05746325437962,0.966666666666667,0.895653258260725,1.03324866556741,0.84536827278316,1.02373601327037
25,4,9,14,26,16,9.25,1.5,0.125387842859378,1.09091488709716,0.95,0.900190886493811,1.03777709546805,0.844896289557826,1.02298722868618
26,6,8,14,19,16,8.75,1,0.114631797103852,0.982258255261973,0.875,0.898757353969506,1.03597968787025,0.837624728887183,1.02138879815997
27,6,8,14,5,16,8.66666666666667,3,0.114273829123106,0.994301924714803,0.888888888888889,0.898277725327393,1.03532949131244,0.838685398443807,1.0215994467151
28,5,10,14,27,17,10.4,1,0.100033190091597,1.00970544851679,0.9,0.896659452839002,1.03313240707631,0.840868774852566,1.02218781271761
29,6,6,14,23,15,6.53333333333333,2.5,0.16880697522051,1.0581652546328,0.933333333333333,0.893835767310721,1.03533229006445,0.841011428319656,1.02226096342791
30,6,7,14,17,15,7.46666666666667,0.5,0.150478232054366,1.04910377405474,0.933333333333333,0.90038781554142,1.0381297965762,0.841769209112804,1.0224393146857
31,5,9,14,7,16,9.25,1.5,0.123233230558444,1.0657725674592,0.95,0.900183216140563,1.03777739933843,0.844596350907625,1.02305806761238
32,5,9,14,8,16,9.33333333333333,2.5,0.116515000319266,1.04566878673144,0.933333333333333,0.900698016226505,1.03793874875898,0.84304521354901,1.02263229749449
33,5,9,14,28,16,9.33333333333333,1,0.118685993538172,1.04692315137391,0.933333333333333,0.90069833588232,1.03793873690488,0.843040556312111,1.0226331012782
34,6,10,14,27,17,10.5714285714286,1.5,0.0899440892255486,0.934563005918651,0.857142857142857,0.897839054622768,1.03476299936386,0.837778287450738,1.02154004792024
35,6,10,14,14,17,10.5,3,0.0897687295266126,0.952680594517599,0.875,0.897343395961908,1.03409008996898,0.838976049012533,1.02176303019113
36,6,9,14,8,16,9.25,0.25,0.124754046787169,1.04127654399227,0.95,0.900178158597743,1.03777759562493,0.844313139250289,1.02320165934356
37,6,8,14,22,16,8.3,1.5,0.137936503449522,1.06054165769041,0.95,0.896205850705078,1.03338939464415,0.843938829174453,1.02302560911149
