DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-24,14759.2857142857,14759.2857142857,14759.2857142857,Grande São Paulo
I,2020-07-25,14951.5681934572,14966.3591533935,14983.6152733191,Grande São Paulo
I,2020-07-26,15142.6302756657,15165.6756011066,15194.9270698075,Grande São Paulo
I,2020-07-27,15332.8226906468,15358.4113478734,15395.148967012,Grande São Paulo
I,2020-07-28,15522.2505361116,15545.3678000378,15585.7289029384,Grande São Paulo
I,2020-07-29,15710.4059332568,15727.0338495381,15767.7648514606,Grande São Paulo
I,2020-07-30,14436.4264083353,15913.2150761926,16743.318578,Grande São Paulo
I,2020-07-31,14567.2437769936,16095.1223669537,16940.0409568749,Grande São Paulo
I,2020-08-01,14691.2051088118,16262.056494954,17133.6782386165,Grande São Paulo
I,2020-08-02,14809.0951798807,16421.336124125,17328.8338010684,Grande São Paulo
I,2020-08-03,14921.5557411943,16572.8715435571,17530.9947407813,Grande São Paulo
I,2020-08-04,15029.0139424737,16717.6732888123,17731.6994504034,Grande São Paulo
I,2020-08-05,15131.9438929641,16867.0580993715,17930.6737526648,Grande São Paulo
I,2020-08-06,15230.7081114983,17014.0114110953,18127.670408974,Grande São Paulo
I,2020-08-07,15325.6124733549,17156.937980794,18322.4718620849,Grande São Paulo
I,2020-08-08,15416.9198969397,17295.8527491612,18514.8887383154,Grande São Paulo
I,2020-08-09,15504.8587908284,17430.777029146,18704.7584735339,Grande São Paulo
I,2020-08-10,15589.629381999,17561.7389942401,18891.9427115011,Grande São Paulo
I,2020-08-11,15671.4088048135,17688.7740084395,19076.3252351281,Grande São Paulo
I,2020-08-12,15750.3547657364,17811.9233826411,19257.8085431442,Grande São Paulo
I,2020-08-13,15826.6085961866,17931.2334855246,19436.311214684,Grande São Paulo
I,2020-08-14,15900.2985031921,18046.7573489851,19611.7687000241,Grande São Paulo
I,2020-08-15,15971.5415425675,18158.5539010334,19784.131409065,Grande São Paulo
I,2020-08-16,16040.4453262454,18266.687516557,19953.3634134626,Grande São Paulo
I,2020-08-17,16107.1092168745,18371.2269328469,20119.4404514273,Grande São Paulo
I,2020-08-18,16171.6254172982,18472.2445727261,20282.3485752435,Grande São Paulo
I,2020-08-19,16234.0795932939,18569.8150895706,20442.0817885233,Grande São Paulo
I,2020-08-20,16294.5515154269,18664.0144235522,20598.640397161,Grande São Paulo
I,2020-08-21,16353.1162400078,18754.9208353162,20752.0321964599,Grande São Paulo
I,2020-08-22,16409.8445766986,18842.6143431895,20902.2714354274,Grande São Paulo
I,2020-08-23,16464.8035748332,18927.176464869,21049.3782728197,Grande São Paulo
I,2020-08-24,16518.0567790276,19008.6895398175,21193.3776210907,Grande São Paulo
I,2020-08-25,16569.6645416144,19087.2363716229,21334.2984947849,Grande São Paulo
I,2020-08-26,16619.6840720879,19162.8993202052,21472.1724881361,Grande São Paulo
I,2020-08-27,16668.1695893318,19235.7597654036,21607.0328158369,Grande São Paulo
I,2020-08-28,16715.1729699993,19305.898985628,21738.9156490007,Grande São Paulo
I,2020-08-29,16760.7438846572,19373.3978852186,21867.859593993,Grande São Paulo
I,2020-08-30,16804.9299936289,19441.2478132594,21993.9055516819,Grande São Paulo
I,2020-08-31,16847.7769914742,19509.1825995558,22117.0960339165,Grande São Paulo
I,2020-09-01,16889.3287262882,19576.7348750527,22237.4748740467,Grande São Paulo
I,2020-09-02,16929.6271307859,19644.6588963447,22355.0861937904,Grande São Paulo
I,2020-09-03,16968.7122555015,19710.7510805254,22469.97381944,Grande São Paulo
I,2020-09-04,17006.6227127934,19772.9113847239,22582.1825552935,Grande São Paulo
I,2020-09-05,17026.5048167068,19830.0706878454,22691.757916544,Grande São Paulo
I,2020-09-06,17041.8969255283,19885.3647439796,22798.7461628755,Grande São Paulo
I,2020-09-07,17056.1714536005,19938.852259678,22903.1938614401,Grande São Paulo
I,2020-09-08,17069.4081800739,19990.5905362672,23005.1477623819,Grande São Paulo
I,2020-09-09,17081.6815879726,20040.6353733323,23104.6540501703,Grande São Paulo
I,2020-09-10,17093.0610933747,20089.0410270519,23201.7579587616,Grande São Paulo
I,2020-09-11,17103.6114537137,20135.8603700482,23296.5048881725,Grande São Paulo
