date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-03,567424,567424,567424,23585.5714285714,23585.5714285714,23585.5714285714
2020-08-04,578183.468026333,578179.835407225,579016.809669479,23942.7880308814,23895.1591505734,24007.7365040287
2020-08-05,588974.347611229,588899.251840303,590343.702801723,24289.9252383198,24199.1340442433,24412.6493990724
2020-08-06,599870.494397075,599636.79117734,601542.283247958,24628.0277494995,24498.0596953281,24802.2509424333
2020-08-07,610914.597010762,610453.769278616,612701.102926714,24958.2103450393,24792.6034372067,25178.4972749479
2020-08-08,622145.742964719,621390.247115716,623877.393240565,25281.594478505,25025.3126950534,25577.6054743304
2020-08-09,633590.997831072,328592.787088983,650261.294325939,25620.6184601743,21970.606353439,27287.449140082
2020-08-10,645231.967733947,334441.203644008,662244.04655949,25940.8625064225,22146.0606731607,27728.9197814492
2020-08-11,657102.377026197,340387.269355227,674922.891433539,26286.075364782,22312.4142586811,28176.4135643092
2020-08-12,669268.633045068,346437.369890688,687904.734981612,26624.06605491,22471.7669179482,28630.1283262997
2020-08-13,681532.89596319,352597.319902067,701191.850943931,26962.4819415766,22625.7874994595,29090.2844738117
2020-08-14,694052.488731696,358871.938646588,714783.898925222,27298.820979721,22775.7990972909,29557.1239565249
2020-08-15,706876.928372876,365265.499411213,728679.024743186,27618.1104756977,22922.839049019,30030.9057125086
2020-08-16,720027.23762689,371781.598029002,742872.987143502,27945.2993663471,23067.711123894,30511.9036432335
2020-08-17,733454.870975857,378009.289990769,757359.951027321,28277.0608863084,23211.025341298,31000.4035630661
2020-08-18,747162.651887681,384045.898254464,772130.749486517,28611.2345977759,23353.2329972778,31496.7017827736
2020-08-19,761108.597026608,390019.771425507,787173.70989528,28948.1676114822,23494.6503143452,32001.1007149155
2020-08-20,775458.625665267,395918.996535102,802532.183585683,29288.1541220733,23635.4806083863,32513.9059290641
2020-08-21,790095.300319608,401732.563522285,818339.20015924,29637.9766708368,23775.8448802959,33035.4313658241
2020-08-22,804768.30431602,407450.678041243,834614.777599183,29989.1589124304,23915.7971858729,33565.9984934712
2020-08-23,819833.815648692,413064.325219171,851420.00291551,30345.1102037721,24055.3395221976,34105.9368593049
2020-08-24,835217.635337112,418565.517568387,868610.470726633,30706.0695658012,24194.4312268238,34655.5824209947
2020-08-25,850877.67042251,423946.664727368,886185.798180513,31072.2372267196,24332.9986733663,35215.2769616493
2020-08-26,866807.639975972,429200.849772712,904144.188172912,31456.4785720257,24470.938794752,35785.3634704981
2020-08-27,882749.596493926,434323.036660604,922483.493074728,31853.699911128,24608.1242899051,36366.1828184352
2020-08-28,898387.922541576,439309.006829557,941200.385542149,32237.165926795,24744.4180286895,36958.0795801365
2020-08-29,914653.811026322,444155.522160162,960290.582401845,32605.7433605541,24879.676679078,37561.4006293967
2020-08-30,931482.296249042,448859.958312939,979748.583905595,32975.3599367176,25013.7553495059,38176.4951624234
2020-08-31,948830.10489378,453420.442669738,999567.892144728,33349.7402575873,25146.5089174114,38803.7121003974
2020-09-01,966503.837558126,457835.382334884,1019740.55374726,33732.4863371697,25277.7945753068,39443.398689704
2020-09-02,984454.194659081,462103.626383057,1040257.43761766,34146.4771993325,25407.4702837105,40095.8944232528
2020-09-03,1001707.21502144,466225.26681514,1061109.45422906,34553.116602458,25535.3952060206,40761.526574953
2020-09-04,1019388.68145064,470200.89793362,1082286.73469295,34956.9347388269,25661.4377208103,41440.6164101899
2020-09-05,1038421.24132159,474031.713239948,1103778.91583414,35366.0724951388,25785.4756156513,42133.4771748281
2020-09-06,1056452.12631421,477719.234898029,1125574.89909087,35774.3795493787,25907.3974313757,42840.4138405191
2020-09-07,1074476.37796203,481265.397345648,1147663.10180581,36199.5743059019,26027.1015419894,43561.7200675537
2020-09-08,1092604.65707412,484672.218501417,1170030.99487394,36624.727959152,26144.4964522801,44297.6767191005
2020-09-09,1110018.80517366,487941.898238903,1192665.39749523,37054.3628262364,26259.4982516188,45048.5452411223
2020-09-10,1127600.65422425,491077.344332128,1215553.69438959,37497.0713970818,26372.0297390781,45814.5631615977
2020-09-11,1144936.30517683,494081.676004175,1238682.9838444,37952.5894625719,26482.0252923131,46595.9518367223
2020-09-12,1162948.42617575,496958.28630125,1262040.33349643,38413.2062212202,26589.4301291702,47392.915070978
2020-09-13,1181249.61028082,499710.653824253,1285612.49519589,38878.7267983346,26694.2005451319,48205.6398037836
2020-09-14,1198920.59835359,502342.397771382,1309386.11170095,39348.9434033526,26796.3025374892,49034.2938311451
2020-09-15,1217134.29109118,504857.05859874,1333347.2133091,39817.9777742492,26895.7114265904,49879.0253289093
2020-09-16,1236582.31516089,507258.163155763,1357481.46116686,40295.8945079829,26992.4094752695,50739.9567948611
2020-09-17,1255014.60088283,509549.572413698,1381775.26678701,40777.8097982353,27086.3847822503,51617.181442409
2020-09-18,1273408.68150298,511735.157937776,1406732.96661663,41263.4757778356,27177.634375102,52510.7728307822
2020-09-19,1291769.528491,513818.847952308,1432361.63356917,41752.6371199482,27266.1633200017,53420.7845797598
2020-09-20,1310086.10003625,515804.503795885,1458195.67133285,42245.0321940999,27351.9845898028,54347.2522389574
2020-09-21,1328347.62602188,517695.961513474,1484222.81577454,42740.3937727565,27435.117776039,55290.1919098573
2020-09-22,1347264.62482528,519496.891839896,1510429.60873445,43238.449931937,27515.5885660965,56249.6007206118
2020-09-23,1366691.27510518,521210.848852731,1536801.90164854,43738.924292253,27593.4268173471,57225.4513661237
2020-09-24,1386115.56506251,522841.503611844,1563327.21230144,44241.536543103,27668.665571855,58217.6892095053
2020-09-25,1404399.44246872,524392.438137017,1589992.87942992,44746.0042912616,27741.3430918325,59226.2428679806
2020-09-26,1422381.93551025,525867.182968547,1616786.51050295,45252.0437383804,27811.5020926533,60251.0244554666
2020-09-27,1441941.09545523,527269.13976277,1643695.31592787,45759.3705673425,27879.1895492736,61291.9319366418
2020-09-28,1461479.39672676,528601.615056911,1670706.49065441,46267.7004264997,27944.4556815731,62348.8479856135
2020-09-29,1480986.74507678,529867.733495757,1697806.16419806,46776.7496079246,28007.3535126293,63421.6406610458
2020-09-30,1500452.36000598,531070.476122404,1724979.88924982,47286.2351436464,28067.9374510167,64510.1580204528
2020-10-01,1518941.05468016,532212.838963255,1752214.86229244,47795.8751664811,28126.2625586645,65614.225295862
