DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-10-01,21379.5714285714,21379.5714285714,21379.5714285714,Grande São Paulo
I,2020-10-02,21417.73489457,21430.4560499029,21468.6195159015,Grande São Paulo
I,2020-10-03,21469.7046883161,21502.9108586482,21584.8305170791,Grande São Paulo
I,2020-10-04,21532.6875758978,21593.8317912825,21719.9144560752,Grande São Paulo
I,2020-10-05,21604.4417186678,21700.6561234761,21867.8702989025,Grande São Paulo
I,2020-10-06,21683.1309912587,21818.9304583837,22024.2525780872,Grande São Paulo
I,2020-10-07,20415.844923697,21953.2285093535,23300.5159036721,Grande São Paulo
I,2020-10-08,20498.5975834908,22095.9429436877,23516.7422114968,Grande São Paulo
I,2020-10-09,20584.2180193061,22246.9293443145,23747.0432600786,Grande São Paulo
I,2020-10-10,20671.8591536557,22405.114093109,23997.2322477966,Grande São Paulo
I,2020-10-11,20760.8079492499,22569.265839003,24264.4081542396,Grande São Paulo
I,2020-10-12,20850.4645191852,22743.2030601774,24543.9395122564,Grande São Paulo
I,2020-10-13,20940.3251747756,22923.4019249136,24834.4284458014,Grande São Paulo
I,2020-10-14,21029.9674669884,23108.4520439983,25134.5661295748,Grande São Paulo
I,2020-10-15,21119.0372578426,23291.6066894113,25443.1214500874,Grande São Paulo
I,2020-10-16,21207.2421542389,23484.9115624765,25758.9530214915,Grande São Paulo
I,2020-10-17,21294.3420807022,23679.1627524649,26081.0011787051,Grande São Paulo
I,2020-10-18,21380.1414504,23869.2807053923,26408.2818633132,Grande São Paulo
I,2020-10-19,21464.4823492745,24062.7944665495,26739.8804873292,Grande São Paulo
I,2020-10-20,21547.2389256762,24259.9721282957,27074.947384967,Grande São Paulo
I,2020-10-21,21628.31197423,24445.706703301,27412.690709183,Grande São Paulo
I,2020-10-22,21707.6240800885,24630.000882816,27752.3688864462,Grande São Paulo
I,2020-10-23,21785.1189482532,24812.522481426,28093.3000221416,Grande São Paulo
I,2020-10-24,21860.7578128714,24990.2009174367,28434.8563855226,Grande São Paulo
I,2020-10-25,21934.5165455406,25160.4367572982,28776.4601878238,Grande São Paulo
I,2020-10-26,22006.3831000795,25325.2994600048,29117.5793200502,Grande São Paulo
I,2020-10-27,22076.3555093241,25499.1433128265,29457.7242206408,Grande São Paulo
I,2020-10-28,22144.4396956546,25684.5911966675,29796.4428219939,Grande São Paulo
I,2020-10-29,22210.6474381064,25856.5633116096,30133.3151711779,Grande São Paulo
I,2020-10-30,22274.9973870957,26020.3913614983,30467.9606031408,Grande São Paulo
I,2020-10-31,22337.513567414,26180.9881712939,30800.0338422953,Grande São Paulo
I,2020-11-01,22398.2242435826,26342.5888661505,31129.2220387459,Grande São Paulo
I,2020-11-02,22457.1608967584,26512.1740626586,31455.2417868337,Grande São Paulo
I,2020-11-03,22514.3574997407,26678.9912137984,31777.8369643974,Grande São Paulo
I,2020-11-04,22569.8495271601,26842.9593019749,32107.7393260348,Grande São Paulo
I,2020-11-05,22623.6729906823,27006.9576990481,32438.684568227,Grande São Paulo
I,2020-11-06,22675.8657888661,27152.3579757253,32766.3091323462,Grande São Paulo
I,2020-11-07,22726.4670033166,27294.8123544182,33090.4104409098,Grande São Paulo
I,2020-11-08,22775.5164112175,27449.7084989491,33410.8059569551,Grande São Paulo
I,2020-11-09,22823.0540339977,27602.4698912219,33727.3315227879,Grande São Paulo
I,2020-11-10,22869.1198721938,27752.3202412853,34039.8401039863,Grande São Paulo
I,2020-11-11,22913.7533898658,27899.2421818421,34348.1997961925,Grande São Paulo
I,2020-11-12,22956.9929818235,28021.5870126219,34652.2916706822,Grande São Paulo
I,2020-11-13,22998.8772397736,28134.3850039352,34952.0124366786,Grande São Paulo
I,2020-11-14,23039.4445700857,28243.7719917962,35247.2729446038,Grande São Paulo
I,2020-11-15,23078.7329559559,28349.8162831336,35537.9970010781,Grande São Paulo
I,2020-11-16,23116.7797315676,28452.588451663,35824.120172382,Grande São Paulo
I,2020-11-17,23153.6214846232,28552.160817026,36105.5889009326,Grande São Paulo
I,2020-11-18,23189.293746713,28648.6067383684,36382.359037363,Grande São Paulo
I,2020-11-19,23223.8306543915,28741.9999144604,36654.3942342177,Grande São Paulo
I,2020-11-20,23257.2660247942,28832.4151528151,36921.6681532452,Grande São Paulo
I,2020-11-21,23289.6331178202,28919.9278532529,37184.1633799307,Grande São Paulo
I,2020-11-22,23320.9645015551,29004.6136180931,37441.8705746515,Grande São Paulo
I,2020-11-23,23351.291922475,29086.5478934827,37694.787617826,Grande São Paulo
I,2020-11-24,23380.6462695666,29165.8057205667,37942.9189961953,Grande São Paulo
I,2020-11-25,23409.0573660339,29242.4613349693,38186.2747260245,Grande São Paulo
I,2020-11-26,23436.5537308916,29316.5877568842,38424.8691578403,Grande São Paulo
I,2020-11-27,23463.1634574252,29388.2574980964,38658.7228003229,Grande São Paulo
I,2020-11-28,23488.9140492619,29457.5422761995,38887.861536938,Grande São Paulo
I,2020-11-29,23513.8323330045,29526.5676313651,39112.316021819,Grande São Paulo
I,2020-11-30,23537.9443737581,29599.0722895816,39332.1210726474,Grande São Paulo
I,2020-12-01,23561.2754617588,29672.3841788865,39547.3152495056,Grande São Paulo
I,2020-12-02,23583.8499613645,29743.4833940022,39757.9400669334,Grande São Paulo
I,2020-12-03,23605.6911330724,29812.4254221714,39964.0391060112,Grande São Paulo
I,2020-12-04,23626.8218379559,29879.2656971867,40165.6595139226,Grande São Paulo
I,2020-12-05,23647.264416996,29944.0592921409,40362.8514404437,Grande São Paulo
I,2020-12-06,23667.0406283308,30006.8607183323,40555.6676101902,Grande São Paulo
I,2020-12-07,23686.171587003,30067.7237238677,40744.1628933224,Grande São Paulo
I,2020-12-08,23704.6777595635,30126.7011985767,40928.3940199644,Grande São Paulo
I,2020-12-09,23722.5788497243,30183.8448660967,41108.4190042877,Grande São Paulo
I,2020-12-10,23739.893661226,30239.204919822,41284.2964853779,Grande São Paulo
I,2020-12-11,23756.6406573928,30292.8310429051,41456.0869533643,Grande São Paulo
I,2020-12-12,23772.8378689284,30344.7722011136,41623.8523448409,Grande São Paulo
I,2020-12-13,23785.8116659231,30395.0765151064,41787.6557413517,Grande São Paulo
I,2020-12-14,23797.1075275386,30443.7911316072,41947.5610669404,Grande São Paulo
I,2020-12-15,23807.9752171206,30490.9621756548,42103.6328970358,Grande São Paulo
I,2020-12-16,23818.431697216,30536.6345341046,42255.9360377307,Grande São Paulo
I,2020-12-17,23828.4929358723,30580.8515917427,42404.535036658,Grande São Paulo
I,2020-12-18,23838.174480654,30623.6560567773,42549.4951803208,Grande São Paulo
I,2020-12-19,23847.4913724989,30665.0898182218,42690.8822041543,Grande São Paulo
I,2020-12-20,23856.4581028635,30705.1938632082,42828.7620811422,Grande São Paulo
I,2020-12-21,23865.0885819251,30744.0081929714,42963.2008096944,Grande São Paulo
I,2020-12-22,23873.3961415567,30781.5718011112,43094.2642880127,Grande São Paulo
I,2020-12-23,23881.3934573134,30817.9225184759,43222.0180070416,Grande São Paulo
I,2020-12-24,23889.0924509917,30853.0968188233,43346.5266878153,Grande São Paulo
I,2020-12-25,23896.5047372231,30887.1304813414,43467.85508913,Grande São Paulo
I,2020-12-26,23903.6415568037,30920.0584903402,43586.0678004188,Grande São Paulo
I,2020-12-27,23910.5137419987,30951.9149805351,43701.2290947612,Grande São Paulo
I,2020-12-28,23917.1316920966,30982.7331810393,43813.4027811719,Grande São Paulo
I,2020-12-29,23923.5053747534,31012.5454074903,43922.6521242517,Grande São Paulo
I,2020-12-30,23929.6442653512,31041.3829489921,44029.0396205895,Grande São Paulo
I,2020-12-31,23935.557269609,31069.2759230719,44132.6267303853,Grande São Paulo
II,2020-10-01,383.857142857143,383.857142857143,383.857142857143,Araçatuba
II,2020-10-02,385.443604560162,385.972425127835,387.558886830854,Araçatuba
II,2020-10-03,387.601117098912,388.983316855126,392.382479019165,Araçatuba
II,2020-10-04,390.229829414976,392.781876365769,398.018566775974,Araçatuba
II,2020-10-05,393.247853237725,397.277440534449,404.240286663854,Araçatuba
II,2020-10-06,396.586948520409,402.302941285268,410.877365098046,Araçatuba
II,2020-10-07,375.344427667389,408.051652563746,439.145181730322,Araçatuba
II,2020-10-08,378.924731284427,414.201053268624,448.487230054333,Araçatuba
II,2020-10-09,382.66727929874,420.77701642685,458.526742641865,Araçatuba
II,2020-10-10,386.538656396258,427.729395926839,469.466753846829,Araçatuba
II,2020-10-11,390.510246398014,435.010777211106,481.278219495074,Araçatuba
II,2020-10-12,394.557513345038,442.828185659742,493.73847541326,Araçatuba
II,2020-10-13,398.659426605388,450.966150725506,506.794654403281,Araçatuba
II,2020-10-14,402.797940131993,459.378965571093,520.396615735393,Araçatuba
II,2020-10-15,406.957543164374,467.868111477159,534.496639103664,Araçatuba
II,2020-10-16,411.124977113529,476.781468821725,549.04966214621,Araçatuba
II,2020-10-17,415.288915941397,485.841009956867,564.013104295753,Araçatuba
II,2020-10-18,419.439700034299,495.069704715345,579.346747697043,Araçatuba
II,2020-10-19,423.569099007852,503.942284101179,595.012582927127,Araçatuba
II,2020-10-20,427.670125516434,513.56961859388,610.974755263121,Araçatuba
II,2020-10-21,431.736844201656,522.813482603157,627.199357139531,Araçatuba
II,2020-10-22,435.764199008114,531.929555324389,643.654198718743,Araçatuba
II,2020-10-23,439.747949852416,540.99453659057,660.309014908945,Araçatuba
II,2020-10-24,443.684552840892,549.758993517567,677.135333158326,Araçatuba
II,2020-10-25,447.571063602623,558.473739748632,694.106383660921,Araçatuba
II,2020-10-26,451.405047575279,567.128125984528,711.196981432242,Araçatuba
II,2020-10-27,455.184516456433,575.790657407261,728.383485877383,Araçatuba
II,2020-10-28,458.907849661017,585.426919532293,745.643640482879,Araçatuba
II,2020-10-29,462.573718287917,595.025717346336,762.956387926914,Araçatuba
II,2020-10-30,466.18109154307,604.023287023399,780.30204288011,Araçatuba
II,2020-10-31,469.729188610503,612.772813235732,798.007813861226,Araçatuba
II,2020-11-01,473.217442544224,621.438070978482,816.097660254357,Araçatuba
II,2020-11-02,476.645464705752,630.013475311516,834.213378704753,Araçatuba
II,2020-11-03,480.013024316504,639.169482933857,852.337855507155,Araçatuba
II,2020-11-04,483.320013246823,648.287621679809,870.454860545249,Araçatuba
II,2020-11-05,486.566407423763,657.333380989434,888.54895171916,Araçatuba
II,2020-11-06,489.752293418592,666.365181553915,906.605547700644,Araçatuba
II,2020-11-07,492.877847743996,675.503602275582,924.610877651823,Araçatuba
II,2020-11-08,495.943323304739,683.757004587284,942.551944748392,Araçatuba
II,2020-11-09,498.949034721546,691.921531900378,960.416482758774,Araçatuba
II,2020-11-10,501.89535295009,700.338597750327,978.192934370295,Araçatuba
II,2020-11-11,504.782687918048,709.055852556329,995.870395128856,Araçatuba
II,2020-11-12,507.611465686328,717.684530732678,1013.43853801827,Araçatuba
II,2020-11-13,510.382157891341,725.29623124894,1030.88767605169,Araçatuba
II,2020-11-14,513.095271916883,732.368099308696,1048.20872539448,Araçatuba
II,2020-11-15,515.751345723214,739.311458594718,1065.39317903446,Araçatuba
II,2020-11-16,518.350941265777,746.126911313714,1082.43307554783,Araçatuba
II,2020-11-17,520.894643891693,752.815219641593,1099.3209831211,Araçatuba
II,2020-11-18,523.383052617551,759.377277444311,1116.0499586992,Araçatuba
II,2020-11-19,525.816764464426,765.814076675727,1132.61348885002,Araçatuba
II,2020-11-20,528.196400837133,772.126727580445,1149.00554261747,Araçatuba
II,2020-11-21,530.522601964311,778.316440305155,1165.22054437204,Araçatuba
II,2020-11-22,532.7960245921,784.384511575173,1181.25335465347,Araçatuba
II,2020-11-23,535.017338316029,790.332310496405,1197.09924717278,Araçatuba
II,2020-11-24,537.187226006991,796.161270926557,1212.75389670036,Araçatuba
II,2020-11-25,539.306377411646,801.87287453076,1228.21334873114,Araçatuba
II,2020-11-26,541.375477077294,807.468628283773,1243.47397254915,Araçatuba
II,2020-11-27,543.395226074395,812.950085606751,1258.5325045325,Araçatuba
II,2020-11-28,545.366338064895,818.318835845796,1273.3860274233,Araçatuba
II,2020-11-29,547.289537797489,823.57649730499,1288.03195574657,Araçatuba
II,2020-11-30,549.165558340771,828.724709558627,1302.46801791062,Araçatuba
II,2020-12-01,550.995141350834,833.76513013989,1316.69224641524,Araçatuba
II,2020-12-02,552.779032238997,838.699424150264,1330.70295450288,Araçatuba
II,2020-12-03,554.517970241888,843.529248493606,1344.49869820824,Araçatuba
II,2020-12-04,556.212705612628,848.256271622302,1358.07831075178,Araçatuba
II,2020-12-05,557.863996406486,852.88216735217,1371.44088600283,Araçatuba
II,2020-12-06,559.472607161837,857.50299120144,1384.58576676309,Araçatuba
II,2020-12-07,561.039306425348,862.28384587859,1397.51253005668,Araçatuba
II,2020-12-08,562.564866675701,866.959201934473,1410.22097873196,Araçatuba
II,2020-12-09,564.050060465838,871.530465077427,1422.71112294993,Araçatuba
II,2020-12-10,565.49565212207,875.999049555841,1434.98314910455,Araçatuba
II,2020-12-11,566.902411151513,880.366402979948,1447.03744650773,Araçatuba
II,2020-12-12,568.271109546793,884.633999795488,1458.87459385896,Araçatuba
II,2020-12-13,569.602520601681,888.803337794787,1470.49534953663,Araçatuba
II,2020-12-14,570.897416677364,892.875932862035,1481.90063918655,Araçatuba
II,2020-12-15,572.156568933686,896.853317519092,1493.09154838129,Araçatuba
II,2020-12-16,573.380744299271,900.737033425064,1504.06930781911,Araçatuba
II,2020-12-17,574.570698623881,904.528616452242,1514.83526784682,Araçatuba
II,2020-12-18,575.727187152314,908.229616616917,1525.3909189596,Araçatuba
II,2020-12-19,576.850962359222,911.841593290944,1535.73788074537,Araçatuba
II,2020-12-20,577.942772996514,915.366112790252,1545.87789387827,Araçatuba
II,2020-12-21,579.003362188369,918.804744397691,1555.81280969636,Araçatuba
II,2020-12-22,580.033467162281,922.159059387041,1565.54458392977,Araçatuba
II,2020-12-23,581.033816993096,925.430625511697,1575.07526502046,Araçatuba
II,2020-12-24,582.005127100884,928.620995268364,1584.40697345603,Araçatuba
II,2020-12-25,582.948107514086,931.731721783228,1593.54191759216,Araçatuba
II,2020-12-26,583.863461241568,934.764355298055,1602.48238482028,Araçatuba
II,2020-12-27,584.75188362242,937.777075576649,1611.23073518335,Araçatuba
II,2020-12-28,585.614060804893,940.871903959796,1619.78939284237,Araçatuba
II,2020-12-29,586.450669599889,943.897139214232,1628.16084097848,Araçatuba
II,2020-12-30,587.262375910618,946.854086216274,1636.34761283207,Araçatuba
II,2020-12-31,588.049830440253,949.74403553113,1644.35227524952,Araçatuba
III,2020-10-01,267.142857142857,267.142857142857,267.142857142857,Araraquara
III,2020-10-02,268.676687057848,269.187963696178,270.721793611169,Araraquara
III,2020-10-03,270.762784528478,272.099027217576,275.385771071812,Araraquara
III,2020-10-04,273.297427380287,275.762536594031,280.820339680516,Araraquara
III,2020-10-05,276.196344459207,280.083836512934,286.796408227078,Araraquara
III,2020-10-06,279.389823416633,284.89496257956,293.143099544536,Araraquara
III,2020-10-07,265.261048558828,290.378736303061,315.198686703902,Araraquara
III,2020-10-08,268.652992009613,296.223333167749,324.076854667665,Araraquara
III,2020-10-09,272.180949174819,302.445175933221,333.579386379323,Araraquara
III,2020-10-10,275.811596691679,308.995330480142,343.956320626166,Araraquara
III,2020-10-11,279.51657839398,315.825840443138,355.077300276649,Araraquara
III,2020-10-12,283.271758352845,323.122808776854,366.766244274706,Araraquara
III,2020-10-13,287.056601772395,330.693218852117,378.969110587434,Araraquara
III,2020-10-14,290.853632368464,338.499964821767,391.634874546737,Araraquara
III,2020-10-15,294.647976845963,346.241448677638,404.71524907739,Araraquara
III,2020-10-16,298.427059250946,354.497105066015,418.164857938356,Araraquara
III,2020-10-17,302.180273005567,362.830380378341,431.94105266259,Araraquara
III,2020-10-18,305.898703413851,371.008574433122,446.003760941562,Araraquara
III,2020-10-19,309.574891013217,379.331852381567,460.315351665012,Araraquara
III,2020-10-20,313.202627389096,387.939235754373,474.840503198035,Araraquara
III,2020-10-21,316.776760723541,396.0633427512,489.545984370921,Araraquara
III,2020-10-22,320.293031794477,404.164488544536,504.400465360078,Araraquara
III,2020-10-23,323.747999746873,412.227485329868,519.374668954318,Araraquara
III,2020-10-24,327.138923138632,420.044404498207,534.441239354327,Araraquara
III,2020-10-25,330.463660511065,427.662065478284,549.574633098324,Araraquara
III,2020-10-26,333.720585935006,435.123072735016,564.751021373905,Araraquara
III,2020-10-27,336.908515413753,442.826264116843,579.948193203969,Araraquara
III,2020-10-28,340.026628325873,451.158884741806,595.145391178668,Araraquara
III,2020-10-29,343.074402294973,459.137262055858,610.323169973208,Araraquara
III,2020-10-30,346.051611023788,466.62539925574,625.463518315088,Araraquara
III,2020-10-31,348.958277779441,474.000972576842,640.549761907985,Araraquara
III,2020-11-01,351.794637600931,481.259105782641,655.566482393413,Araraquara
III,2020-11-02,354.561105863081,488.977069298744,670.499446314072,Araraquara
III,2020-11-03,357.258250397883,496.672434805442,685.335533995455,Araraquara
III,2020-11-04,359.886755426917,504.267673412815,700.570811723794,Araraquara
III,2020-11-05,362.447392366434,511.800828992565,715.807376695666,Araraquara
III,2020-11-06,364.941037886924,519.249063166374,730.940013636246,Araraquara
III,2020-11-07,367.368653558995,525.996716941175,745.957609858142,Araraquara
III,2020-11-08,369.731270135741,532.694197440936,760.84989956475,Araraquara
III,2020-11-09,372.029975098387,539.904839928687,775.607422415671,Araraquara
III,2020-11-10,374.265901263303,547.005649828114,790.221482072586,Araraquara
III,2020-11-11,376.440207461393,553.994564137941,804.684080456768,Araraquara
III,2020-11-12,378.554063316371,560.538152683756,818.987858674841,Araraquara
III,2020-11-13,380.608670553171,566.084355122868,833.12613527443,Araraquara
III,2020-11-14,382.605252527137,571.489026938899,847.09286373211,Araraquara
III,2020-11-15,384.545047043632,576.753888939335,860.882596798085,Araraquara
III,2020-11-16,386.429300985695,581.880821350108,874.490454602299,Araraquara
III,2020-11-17,388.25926518864,586.871841681686,887.912092743681,Araraquara
III,2020-11-18,390.03618254962,591.729075977859,901.143651273439,Araraquara
III,2020-11-19,391.761278905923,596.454734304829,914.181708864444,Araraquara
III,2020-11-20,393.435782469583,601.051120091155,927.023314073461,Araraquara
III,2020-11-21,395.06091752472,605.520612295567,939.665951997201,Araraquara
III,2020-11-22,396.637900878067,609.865650323043,952.107517468185,Araraquara
III,2020-11-23,398.167939352885,614.088721756614,964.346290897237,Araraquara
III,2020-11-24,399.652227290457,618.192350506863,976.380914152286,Araraquara
III,2020-11-25,401.091938522695,622.17907946298,988.210351395018,Araraquara
III,2020-11-26,402.488220345666,626.051456101089,999.833853936751,Araraquara
III,2020-11-27,403.842209909066,629.812044073569,1011.25098596427,Araraquara
III,2020-11-28,405.15503001831,633.463413067177,1022.4615988599,Araraquara
III,2020-11-29,406.427787282061,637.008130975213,1033.46581139021,Araraquara
III,2020-11-30,407.661570910475,640.448757827906,1044.26399179755,Araraquara
III,2020-12-01,408.857451469507,643.787839730843,1054.85673998368,Araraquara
III,2020-12-02,410.016475186382,647.027898320441,1065.2448578142,Araraquara
III,2020-12-03,411.139659744045,650.1714223207,1075.42932251031,Araraquara
III,2020-12-04,412.228007693395,653.459151162989,1085.41130800549,Araraquara
III,2020-12-05,413.282503512746,656.811280117065,1095.19216556542,Araraquara
III,2020-12-06,414.304112641999,660.069014756015,1104.77340944846,Araraquara
III,2020-12-07,415.293780942284,663.234482242766,1114.1567039527,Araraquara
III,2020-12-08,416.252434116191,666.309802273493,1123.34385059779,Araraquara
III,2020-12-09,417.180973574381,669.297075403607,1132.33676589921,Araraquara
III,2020-12-10,418.080273422336,672.198373260471,1141.13746149652,Araraquara
III,2020-12-11,418.951191293115,675.015756997041,1149.74806202326,Araraquara
III,2020-12-12,419.79456624323,677.751271032845,1158.17079077857,Araraquara
III,2020-12-13,420.611218292775,680.406939862726,1166.40795962506,Araraquara
III,2020-12-14,421.401948242695,682.98476558542,1174.46195988008,Araraquara
III,2020-12-15,422.1675374678,685.486725360074,1182.33525336323,Araraquara
III,2020-12-16,422.908744888203,687.914763337555,1190.03035598742,Araraquara
III,2020-12-17,423.626304784197,690.270783970258,1197.54982313093,Araraquara
III,2020-12-18,424.320935487416,692.556667446643,1204.89626467424,Araraquara
III,2020-12-19,424.993337863133,694.774265605074,1212.0723346293,Araraquara
III,2020-12-20,425.644195148448,696.925400332698,1219.08072425874,Araraquara
III,2020-12-21,426.274172964273,699.011862441079,1225.92415588275,Araraquara
III,2020-12-22,426.883919315436,701.035410474198,1232.60537684213,Araraquara
III,2020-12-23,427.474062362868,702.99776510545,1239.12714755739,Araraquara
III,2020-12-24,428.04520882826,704.900604546239,1245.49223092225,Araraquara
III,2020-12-25,428.597950938596,706.745577292824,1251.70340499503,Araraquara
III,2020-12-26,429.132865327494,708.534299476494,1257.76345566189,Araraquara
III,2020-12-27,429.650513044716,710.268354218011,1263.6751721477,Araraquara
III,2020-12-28,430.151439667918,711.949291287263,1269.44134298351,Araraquara
III,2020-12-29,430.636175410413,713.578626709631,1275.06475211378,Araraquara
III,2020-12-30,431.105233477178,715.15783885601,1280.54817033796,Araraquara
III,2020-12-31,431.559108892581,716.688365277244,1285.89434773962,Araraquara
IV,2020-10-01,1982.14285714286,1982.14285714286,1982.14285714286,Baixada Santista
IV,2020-10-02,1986.38867661784,1987.80394977617,1992.04976925116,Baixada Santista
IV,2020-10-03,1992.16954576539,1995.86444856975,2004.97623019197,Baixada Santista
IV,2020-10-04,1999.14217243788,2005.93783974194,2019.93073619658,Baixada Santista
IV,2020-10-05,2007.05034278614,2017.72841701862,2036.23628675263,Baixada Santista
IV,2020-10-06,2015.69475743551,2030.74218971826,2053.41398730338,Baixada Santista
IV,2020-10-07,1899.20159276702,2045.49845898235,2175.47853743795,Baixada Santista
IV,2020-10-08,1908.26662201193,2061.17807206054,2199.22896068713,Baixada Santista
IV,2020-10-09,1917.64593607251,2077.75762476629,2224.52337126141,Baixada Santista
IV,2020-10-10,1927.25355517117,2095.13682967989,2252.13123371229,Baixada Santista
IV,2020-10-11,1937.01697676564,2113.18907655349,2281.53421992859,Baixada Santista
IV,2020-10-12,1946.8748468402,2132.3237070395,2312.32591987374,Baixada Santista
IV,2020-10-13,1956.77523684071,2152.19164934544,2344.36152334529,Baixada Santista
IV,2020-10-14,1966.6741402689,2172.63576108974,2377.50489898467,Baixada Santista
IV,2020-10-15,1976.53401102522,2192.82949556843,2411.62649582811,Baixada Santista
IV,2020-10-16,1986.32344127259,2214.32157473363,2446.60597571702,Baixada Santista
IV,2020-10-17,1996.01618810818,2235.89357177791,2482.33113748032,Baixada Santista
IV,2020-10-18,2005.59038730882,2257.15657024344,2518.69715281464,Baixada Santista
IV,2020-10-19,2015.0278869749,2278.64699026132,2555.60589488592,Baixada Santista
IV,2020-10-20,2024.31375659205,2300.73504267802,2592.96570174888,Baixada Santista
