DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-29,403909.714285714,403909.714285714,403909.714285714,Grande São Paulo
I,2020-08-30,406568.613445378,406568.613445378,406734.794642857,Grande São Paulo
I,2020-08-31,409048.681210084,409079.610210578,409379.627635169,Grande São Paulo
I,2020-09-01,411378.319957612,411466.000614751,411872.999420389,Grande São Paulo
I,2020-09-02,413577.168054256,413743.663629842,414234.412980823,Grande São Paulo
I,2020-09-03,415659.493896588,415922.556447168,416478.007468871,Grande São Paulo
I,2020-09-04,380387.40541589,418008.755748551,428310.659969696,Grande São Paulo
I,2020-09-05,382098.94659743,420010.420021876,430395.055809173,Grande São Paulo
I,2020-09-06,383728.050940045,421932.873013496,432384.901062835,Grande São Paulo
I,2020-09-07,385280.029010991,423780.635723824,434285.987040497,Grande São Paulo
I,2020-09-08,386759.486733659,425557.441782523,436103.291512141,Grande São Paulo
I,2020-09-09,388170.495529626,427266.31334273,437841.153219925,Grande São Paulo
I,2020-09-10,389516.849147115,428910.572348458,439511.57572131,Grande São Paulo
I,2020-09-11,390802.039771837,430493.271192677,441217.251921708,Grande São Paulo
I,2020-09-12,392029.32016862,432017.308393348,442863.681156984,Grande São Paulo
I,2020-09-13,393201.721465381,433463.543938502,444453.073305571,Grande São Paulo
I,2020-09-14,394322.090479328,434873.738055643,445987.548315483,Grande São Paulo
I,2020-09-15,395393.081542772,436226.724021936,447468.968215203,Grande São Paulo
I,2020-09-16,396417.163688943,437528.8881827,448898.891089485,Grande São Paulo
I,2020-09-17,397396.73465575,438782.400423998,450279.257631352,Grande São Paulo
I,2020-09-18,398334.057855728,439989.322277747,451611.914584935,Grande São Paulo
I,2020-09-19,399231.278881717,441151.639592925,452898.672347354,Grande São Paulo
I,2020-09-20,400090.420018739,442271.223520359,454141.219724973,Grande São Paulo
I,2020-09-21,400913.395912237,443349.864786868,455341.186067188,Grande São Paulo
I,2020-09-22,401701.999950927,444385.629045848,456500.006783132,Grande São Paulo
I,2020-09-23,402457.904438337,445352.665966144,457618.883295024,Grande São Paulo
I,2020-09-24,403182.741682234,446294.881845784,458699.312437697,Grande São Paulo
I,2020-09-25,403878.05531718,447198.800661675,459742.718131447,Grande São Paulo
I,2020-09-26,404545.311053936,448062.253214916,460750.495266208,Grande São Paulo
