Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,4,5,2,16,28,4.625,0.5,0.210795164588929,0.839964842474255,0.875,0.938714357176428,1.01099709137938,1,1.30726194802421
2,4,5,2,11,18,4.4,0.25,0.200066661434661,0.801445273851235,0.8,0.945650915988113,1.03092726306073,1,1.29442873893952
3,4,5,2,27,16,4.4,3,0.191774990451258,0.803029092920125,0.8,0.949144783797634,1.04803141765086,1,1.294449455992
4,4,5,2,27,17,4.4,0.5,0.199088586721588,0.801554352222642,0.8,0.947745399890351,1.04266600018771,1,1.2944310391209
5,4,5,2,12,22,4.57142857142857,2,0.201821374288312,0.83289497622361,0.857142857142857,0.942087642075616,1.01908825524984,1,1.30434644282105
6,4,5,2,10,25,4.625,0.5,0.210795164588929,0.839964842474255,0.875,0.939898756238977,1.013485386919,1,1.30726195232642
7,4,5,2,12,22,4.57142857142857,2,0.201821374288312,0.83289497622361,0.857142857142857,0.942087642075616,1.01908825524984,1,1.30434644282105
8,4,5,2,12,17,4.4,1.5,0.195824926087851,0.802242877033181,0.8,0.946970088274963,1.03630774595063,1,1.29443831909891
9,4,5,2,9,28,4.625,0.5,0.210795164588929,0.839964842474255,0.875,0.938227269556997,1.00769585742734,1,1.30726194765715
10,4,5,2,26,25,4.5,2.5,0.197191657868501,0.820343871891808,0.833333333333333,0.940576162505094,1.01623578893147,1,1.30032103514009
11,4,5,2,26,20,4.5,2,0.19862281585635,0.820402328252669,0.833333333333333,0.944386705554018,1.03008025719251,1,1.30031720054714
12,4,5,2,26,27,4.5,2.5,0.197191657868501,0.820343871891808,0.833333333333333,0.939446626135373,1.01315484954822,1,1.30032103197676
13,4,5,2,26,21,4.5,2.5,0.197191657868501,0.820343871891808,0.833333333333333,0.943479663181666,1.02709403723952,1,1.30032104327408
14,4,5,2,23,24,4.5,0.5,0.203017779693913,0.820402328252669,0.833333333333333,0.941151245625366,1.01782173586297,1,1.30030646726865
15,4,5,2,16,28,4.4,2,0.194544885698585,0.802272642438495,0.8,0.938680850925035,1.01053079786525,1,1.2944417916485
16,4,5,2,17,23,4.625,0.25,0.211801009942519,0.839964842474255,0.875,0.941669934273675,1.01922860879295,1,1.30725958274405
17,4,5,2,5,18,4.57142857142857,3,0.198952801946974,0.83287432105915,0.857142857142857,0.944049210426001,1.02215893087844,1,1.30435313505176
18,4,5,2,12,26,4.57142857142857,1.5,0.203286905785192,0.833034376530941,0.857142857142857,0.939509580945515,1.0126971103866,1,1.30434279734558
19,4,5,2,5,13,4.4,2.5,0.193062769758111,0.802789835427868,0.8,0.951182163959553,1.04177939965027,1,1.29444567243971
20,4,5,2,10,21,4.4,0.25,0.200066661434661,0.801445273851235,0.8,0.942628710545359,1.02001273373518,1,1.29442873060033
21,4,5,2,7,28,4.625,1,0.208948795364122,0.840521557971895,0.875,0.937916522856695,1.00581008413689,1,1.30726575642067
22,4,5,2,25,19,4.5,1.5,0.199799413286723,0.820402328252669,0.833333333333333,0.945365729464499,1.03411419416129,1,1.3003136447216
23,4,5,2,20,20,4.57142857142857,3,0.198952801946974,0.83287432105915,0.857142857142857,0.944235585909888,1.02911139461024,1,1.30435313083208
24,4,5,2,24,21,4.4,0.5,0.199088586721588,0.801554352222642,0.8,0.943414975971137,1.02622614787564,1,1.29443102730554
25,4,5,2,8,26,4.4,2,0.194544885698585,0.802272642438495,0.8,0.9390364727034,1.00962796033731,1,1.29444179402818
26,4,5,2,20,26,4.57142857142857,2.5,0.200801162671676,0.833140960874401,0.857142857142857,0.939873418026198,1.01399338846795,1,1.30435001303827
