"Municipio","DRS","Minimo","Mediana","Máximo"
"TORRINHA","Bauru",2.0394183418262,2.14693221818552,2.34247758592148
"JUQUITIBA","Grande São Paulo",1.88812993664733,2.05846227494017,2.23073733993527
"SÃO JOÃO DAS DUAS PONTES","São José do Rio Preto",1.75574543291839,1.85161954286239,1.99929105495484
"CAPIVARI","Piracicaba",1.61835218646276,1.71408590669958,1.86632724015129
"GUARACI","Barretos",1.58884734695416,1.66285776522465,1.72964410072861
"CABREÚVA","Campinas",1.46641284266469,1.55240858628937,1.64960514277097
"BORBOREMA","Araraquara",1.45273235090306,1.53774758122774,1.61050709661171
"TERRA ROXA","Barretos",1.44964343437734,1.53629243347113,1.59538968465598
"BOM JESUS DOS PERDÕES","Campinas",1.44955613294269,1.52201765898741,1.59900702879281
"SEVERÍNIA","Barretos",1.42934653553253,1.50073538605145,1.57167800451127
"PILAR DO SUL","Sorocaba",1.41945501551205,1.48375907288448,1.57287359728683
"ITAPIRA","São João da Boa Vista",1.3831830883283,1.46946432621795,1.57923113803611
"AREIÓPOLIS","Bauru",1.38379391512722,1.45675580565342,1.54931723817688
"MONGAGUÁ","Baixada Santista",1.35356324214629,1.43709301914752,1.50611722906993
"PARDINHO","Bauru",1.3561480387143,1.41161161172408,1.49574270586304
"PIRAPOZINHO","Presidente Prudente",1.32873091780551,1.40642371035402,1.46304744667544
"ELISIÁRIO","São José do Rio Preto",1.32716588879351,1.40081452877948,1.47496675454861
"IBITINGA","Araraquara",1.3103833992211,1.39353017869873,1.47095586699424
"CARAGUATATUBA","Taubaté",1.29608513998642,1.38281124711223,1.50321940514892
"ITAJU","Bauru",1.31002173548218,1.37351426942174,1.43706350122864
"CAJOBI","Barretos",1.28971073673646,1.3711100224958,1.43460547487737
"MERIDIANO","São José do Rio Preto",1.28916542517495,1.3566044820003,1.41134785392081
"FRANCA","Franca",1.27414656549316,1.35269357909912,1.42790866228725
"BRAGANÇA PAULISTA","Campinas",1.27140931491389,1.35012187742776,1.4346128382121
"OLÍMPIA","Barretos",1.26107634719787,1.34919284474402,1.448514813717
"ADOLFO","São José do Rio Preto",1.26189025113972,1.346788038411,1.40374537831872
"ARAMINA","Franca",1.25917550304275,1.33792510808127,1.39647213901901
"PEDREIRA","Campinas",1.25822198341284,1.32272713105263,1.38321467998523
"JAGUARIÚNA","Campinas",1.25691542843459,1.32042606431476,1.3744725881068
"MIGUELÓPOLIS","Franca",1.2565161326819,1.32016134444129,1.38954736194331
"FERNANDO PRESTES","São José do Rio Preto",1.25384281627519,1.31761576122967,1.36667224968973
"PONTES GESTAL","São José do Rio Preto",1.24879844844555,1.31361719134341,1.36763669857486
"CATANDUVA","São José do Rio Preto",1.24386969303165,1.31308012949686,1.39435460810149
"AGUAÍ","São João da Boa Vista",1.24571119747969,1.31244467595831,1.39056090494234
"TAIAÇU","Barretos",1.24111728698168,1.31194093752023,1.37314206629842
"PRESIDENTE BERNARDES","Presidente Prudente",1.22963705713768,1.31025510754897,1.36777991381936
"PROMISSÃO","Bauru",1.21534920146159,1.30514240419289,1.39160536993567
"GUARANTÃ","Marília",1.23338324898828,1.30089285820202,1.37075082584522
"CARAPICUÍBA","Grande São Paulo",1.21991815553359,1.29779412442318,1.37686904897953
"QUATÁ","Presidente Prudente",1.20559254395272,1.28174349419688,1.33176901512531
"SANTO ANTÔNIO DE POSSE","Campinas",1.20813164641121,1.27538660061855,1.3270373607969
"PARANAPANEMA","Bauru",1.20766983428192,1.26847610875578,1.32487451204059
"MONTE MOR","Campinas",1.18666064804588,1.2656603973245,1.35358684889451
"SANTA ISABEL","Grande São Paulo",1.18806877529855,1.26403440961068,1.33087551060073
"ITATIBA","Campinas",1.18180382116212,1.25498335827779,1.32757828193956
"EMBU-GUAÇU","Grande São Paulo",1.17376588415091,1.2510257474559,1.34064871962245
"NIPOÃ","São José do Rio Preto",1.16848168743527,1.24553472860494,1.29860009756345
"VOTUPORANGA","São José do Rio Preto",1.18345402082275,1.24298373196204,1.32871128160556
"CRAVINHOS","Ribeirão Preto",1.18765740100204,1.24279030248979,1.3033714950481
"GUAPIARA","Sorocaba",1.17981271402309,1.24215308778559,1.30784026968371
"SERRA NEGRA","Campinas",1.17218862867587,1.24114742838674,1.28741639708122
"BOA ESPERANÇA DO SUL","Araraquara",1.15998898068969,1.23548001526893,1.30344241184456
"URÂNIA","São José do Rio Preto",1.16023344054574,1.23037840582017,1.28803425292132
"BOFETE","Bauru",1.16209390955338,1.2303173321861,1.27543441605434
"BROTAS","Bauru",1.17321418981757,1.2299624013335,1.28339370986586
"ELIAS FAUSTO","Piracicaba",1.16670253879154,1.22721655011047,1.28670929686094
"INDAIATUBA","Campinas",1.1508392167568,1.22692778546232,1.30287545495338
"TAQUARAL","Barretos",1.15234320433156,1.22502938089758,1.28087245742956
"PINDORAMA","São José do Rio Preto",1.15523722352141,1.224827257665,1.27469985122272
"OUROESTE","São José do Rio Preto",1.15428510937449,1.22418141045937,1.2736949240495
"UBATUBA","Taubaté",1.14862368068829,1.22024445680834,1.28280225668197
"ORLÂNDIA","Franca",1.14417131170581,1.21865702206201,1.26925220006408
"PALMARES PAULISTA","São José do Rio Preto",1.15519449930101,1.21524915137576,1.27864249922614
"DOIS CÓRREGOS","Bauru",1.14971154857088,1.2105191093186,1.25123616281895
"MARTINÓPOLIS","Presidente Prudente",1.13789444320995,1.20652970397012,1.25609936753324
"GUAÍRA","Barretos",1.13034226910147,1.20535891237875,1.26594450661826
"ARIRANHA","São José do Rio Preto",1.13400822171549,1.2046380188509,1.25587152476745
"VARGEM GRANDE DO SUL","São João da Boa Vista",1.14307404070217,1.19953618136837,1.26047984712889
"ITAJOBI","São José do Rio Preto",1.12910138199868,1.1971437258738,1.25033047313338
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.13584459299288,1.19465563642745,1.25776418421741
"PRESIDENTE PRUDENTE","Presidente Prudente",1.11514763271206,1.1887782038783,1.25647169709391
"ILHA SOLTEIRA","Araçatuba",1.1330139244555,1.18784021110773,1.24199038626777
"AMÉRICO BRASILIENSE","Araraquara",1.1166368339355,1.18460422163235,1.22441343742139
"COLINA","Barretos",1.10083435231407,1.18412820079307,1.25261703094315
"MORRO AGUDO","Franca",1.12378418833267,1.18407261433715,1.25630786568208
"GUARUJÁ","Baixada Santista",1.10599186971995,1.18099885409735,1.24067566746351
"SÃO JOSÉ DOS CAMPOS","Taubaté",1.10324458717724,1.17800214033608,1.23826871098924
"PARISI","São José do Rio Preto",1.11015742093855,1.17650676978833,1.22920623198158
"PIQUETE","Taubaté",1.11054870183655,1.17623259662104,1.21941000196915
"CAMPOS DO JORDÃO","Taubaté",1.11799526241938,1.17570789755881,1.22248300944557
