DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-23,18147.7142857143,18147.7142857143,18147.7142857143,Grande São Paulo
I,2020-08-24,18217.3872749604,18239.3593124187,18293.3941723197,Grande São Paulo
I,2020-08-25,18280.3336814529,18321.955883447,18420.1209366388,Grande São Paulo
I,2020-08-26,18337.3941880322,18396.7998035024,18531.0749209262,Grande São Paulo
I,2020-08-27,18389.3060663913,18465.3820763033,18628.8971413948,Grande São Paulo
I,2020-08-28,18436.7125211562,18529.6446439916,18715.7748766894,Grande São Paulo
I,2020-08-29,17465.6123069131,18587.6033400613,19640.2264521963,Grande São Paulo
I,2020-08-30,17503.4144580844,18641.1119963085,19714.0303684492,Grande São Paulo
I,2020-08-31,17538.3410193055,18690.7064403344,19789.0406545897,Grande São Paulo
I,2020-09-01,17570.5274143693,18734.8257533582,19858.8231656139,Grande São Paulo
I,2020-09-02,17599.9286792812,18774.7229210585,19923.9855351047,Grande São Paulo
I,2020-09-03,17627.5300990401,18810.0556169993,19989.2259664184,Grande São Paulo
I,2020-09-04,17653.3362287017,18841.1945314331,20053.0300352729,Grande São Paulo
I,2020-09-05,17676.1680291877,18871.9978674994,20113.7868618006,Grande São Paulo
I,2020-09-06,17697.7167857371,18900.9634231277,20171.7532171395,Grande São Paulo
I,2020-09-07,17718.1362344898,18928.3112055375,20227.1554859423,Grande São Paulo
I,2020-09-08,17736.6813939128,18954.2250690447,20280.193696593,Grande São Paulo
I,2020-09-09,17753.8215318636,18981.1702326287,20331.0444523504,Grande São Paulo
I,2020-09-10,17770.1562008655,19007.2041448051,20379.8633123664,Grande São Paulo
I,2020-09-11,17785.7673573174,19032.0921149206,20426.7889744182,Grande São Paulo
I,2020-09-12,17800.7238870668,19055.9269223784,20471.9453998651,Grande São Paulo
I,2020-09-13,17815.0839548927,19078.7899021991,20515.443814969,Grande São Paulo
I,2020-09-14,17828.8968119701,19100.2731473116,20557.3841733188,Grande São Paulo
I,2020-09-15,17842.2043761115,19119.2871451818,20597.8566191149,Grande São Paulo
I,2020-09-16,17855.0423212329,19137.5357482777,20636.9423016201,Grande São Paulo
I,2020-09-17,17867.4409189592,19155.0714236037,20674.7139592888,Grande São Paulo
I,2020-09-18,17879.4264988873,19171.9406145583,20711.2380578063,Grande São Paulo
I,2020-09-19,17891.0220912651,19188.1846138578,20746.5754877962,Grande São Paulo
I,2020-09-20,17902.2480190105,19203.8403322772,20780.7823008548,Grande São Paulo
I,2020-09-21,17913.1222880708,19218.9408906669,20813.9101365858,Grande São Paulo
I,2020-09-22,17923.660984017,19233.5161602337,20846.0067528702,Grande São Paulo
I,2020-09-23,17933.8784330463,19247.5931247702,20877.1161293806,Grande São Paulo
I,2020-09-24,17943.7872938713,19261.1961623205,20907.2784722841,Grande São Paulo
I,2020-09-25,17953.3992380014,19274.3476115485,20936.531482496,Grande São Paulo
I,2020-09-26,17962.7250712024,19287.0680252352,20964.9105620782,Grande São Paulo
I,2020-09-27,17971.7748842696,19299.3764117789,20992.4491017,Grande São Paulo
I,2020-09-28,17980.5581015305,19311.2903963872,21019.1785641028,Grande São Paulo
I,2020-09-29,17989.0835808859,19322.8263906557,21045.1286865824,Grande São Paulo
I,2020-09-30,17997.359565157,19333.9996634497,21070.327373456,Grande São Paulo
I,2020-10-01,18005.3936109038,19344.8243849948,21094.8005427586,Grande São Paulo
I,2020-10-02,18013.1930110152,19357.4229927153,21118.5729801624,Grande São Paulo
I,2020-10-03,18020.764794274,19369.686729747,21141.6683819806,Grande São Paulo
I,2020-10-04,18028.1157654079,19381.6046219472,21164.1094815755,Grande São Paulo
I,2020-10-05,18035.2524786214,19393.187884621,21185.9180269092,Grande São Paulo
I,2020-10-06,18042.1812634651,19404.4472657232,21207.1148662267,Grande São Paulo
I,2020-10-07,18048.9081418806,19415.3929847789,21227.7197945239,Grande São Paulo
I,2020-10-08,18055.4387355915,19426.0346591038,21247.7513766894,Grande São Paulo
I,2020-10-09,18061.7785756944,19436.3815918192,21267.2275764223,Grande São Paulo
I,2020-10-10,18067.9330784322,19446.4427728251,21286.1657479242,Grande São Paulo
I,2020-10-11,18073.9075572427,19456.226910982,21304.5827015709,Grande São Paulo
I,2020-10-12,18079.7071857918,19465.7424147552,21322.4946545334,Grande São Paulo
I,2020-10-13,18085.3370052348,19474.9974126083,21339.917272745,Grande São Paulo
I,2020-10-14,18090.8018470966,19483.9996886211,21356.8655218328,Grande São Paulo
I,2020-10-15,18096.1062506678,19492.8015634927,21373.3535047278,Grande São Paulo
I,2020-10-16,18101.2547052661,19502.0163483025,21389.3949532965,Grande São Paulo
I,2020-10-17,18106.2516252522,19510.9894836324,21405.0032061582,Grande São Paulo
I,2020-10-18,18111.1013547713,19519.7278219447,21420.1912488712,Grande São Paulo
I,2020-10-19,18115.8081346037,19528.2380142242,21434.9716624549,Grande São Paulo
I,2020-10-20,18120.3761046667,19536.5265206478,21449.3566471388,Grande São Paulo
I,2020-10-21,18124.8092398279,19544.5995471143,21463.3578905706,Grande São Paulo
I,2020-10-22,18129.1112820331,19552.4629760729,21476.986427535,Grande São Paulo
I,2020-10-23,18133.2859338715,19560.1225629316,21490.2530388805,Grande São Paulo
I,2020-10-24,18137.3368374306,19567.5839241338,21503.1682274619,Grande São Paulo
I,2020-10-25,18141.2675769394,19574.8525493791,21515.742245687,Grande São Paulo
I,2020-10-26,18145.0816516179,19581.9337787611,21527.9850488541,Grande São Paulo
I,2020-10-27,18148.782476867,19588.8328091037,21539.9063099764,Grande São Paulo
I,2020-10-28,18152.3733324536,19595.5546392957,21551.5153065787,Grande São Paulo
I,2020-10-29,18155.857308047,19602.1040114719,21562.8208016765,Grande São Paulo
I,2020-10-30,18159.2374586389,19608.4855737906,21573.831374425,Grande São Paulo
I,2020-10-31,18162.5167874971,19614.7038693279,21584.5553977304,Grande São Paulo
I,2020-11-01,18165.6982480476,19620.7633449075,21595.0010583458,Grande São Paulo
I,2020-11-02,18168.7847221825,19626.6683312465,21605.1763163293,Grande São Paulo
I,2020-11-03,18171.7790210035,19632.4230470184,21615.088914737,Grande São Paulo
I,2020-11-04,18174.683843374,19638.0315524588,21624.7462832837,Grande São Paulo
I,2020-11-05,18177.5017325263,19643.4976998657,21634.1554379064,Grande São Paulo
I,2020-11-06,18180.2352008788,19648.825269589,21643.323257757,Grande São Paulo
I,2020-11-07,18182.8867164674,19654.0179602512,21652.2564653178,Grande São Paulo
I,2020-11-08,18185.4587044362,19659.0793954308,21660.9616415457,Grande São Paulo
I,2020-11-09,18187.9535298216,19664.0131067499,21669.4451911476,Grande São Paulo
I,2020-11-10,18190.3734980811,19668.8225365685,21677.7133489948,Grande São Paulo
I,2020-11-11,18192.7208220244,19673.5109988158,21685.772098389,Grande São Paulo
I,2020-11-12,18194.9975873087,19678.0816374904,21693.6270864728,Grande São Paulo
I,2020-11-13,18197.2058525956,19682.5375406278,21701.2838573519,Grande São Paulo
I,2020-11-14,18199.3476387807,19686.8817318496,21708.7478347251,Grande São Paulo
I,2020-11-15,18201.4249302147,19691.1171755508,21716.024333518,Grande São Paulo
I,2020-11-16,18203.4396610579,19695.2467625906,21723.1185302942,Grande São Paulo
I,2020-11-17,18205.3937156722,19699.2733120872,21730.0354674633,Grande São Paulo
I,2020-11-18,18207.2889022509,19703.1995384099,21736.7799840146,Grande São Paulo
I,2020-11-19,18209.1269253874,19707.0280164335,21743.3566443367,Grande São Paulo
I,2020-11-20,18210.909466383,19710.7612771523,21749.7699347631,Grande São Paulo
I,2020-11-21,18212.6381746974,19714.4018004278,21756.0242484945,Grande São Paulo
I,2020-11-22,18214.314668958,19717.9520190734,21762.1238946602,Grande São Paulo
I,2020-11-23,18215.9405261427,19721.4143067759,21768.0730731554,Grande São Paulo
I,2020-11-24,18217.5172818713,19724.7909792756,21773.8758773345,Grande São Paulo
I,2020-11-25,18219.0464093751,19728.0842665604,21779.5362353261,Grande São Paulo
I,2020-11-26,18220.5292976776,19731.2962837846,21785.0578501575,Grande São Paulo
I,2020-11-27,18221.9673159603,19734.4291115196,21790.4443655721,Grande São Paulo
I,2020-11-28,18223.3618067708,19736.5253888042,21795.6993529789,Grande São Paulo
