date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-07-09,349151.428571429,349151.428571429,349151.428571429,17067.4285714286,17067.4285714286,17067.4285714286
2020-07-10,357432.91204089,356834.115221432,357444.643425846,17402.8897747183,17363.4237508018,17454.499190609
2020-07-11,365586.96786066,364479.100690693,365678.056846963,17716.5401170397,17652.6801541024,17802.0596183908
2020-07-12,373661.268670347,372107.885653842,373933.555926196,18011.0415706645,17935.7553714757,18116.4385808887
2020-07-13,381683.760666587,379725.455610613,382203.715324574,18293.0184244401,18213.227527087,18403.0697158485
2020-07-14,389669.053102553,387326.07528861,390493.69710278,18562.3025988313,18485.6588874681,18666.559707697
2020-07-15,397624.062196864,329893.749242884,412140.118860538,18815.5512089357,16635.803237714,19809.4564274572
2020-07-16,405555.082102414,336188.815028534,420749.196047198,19067.2902681792,16837.3976385601,20098.4643078908
2020-07-17,413465.948498681,342444.506839237,429376.08959435,19317.435211663,17012.6489948665,20381.5945084764
2020-07-18,421359.239039005,348544.111419951,438017.310166099,19548.0489597655,17178.8332041578,20665.4481606998
2020-07-19,429236.069986528,354394.39696631,446674.472575383,19786.8430606289,17337.4867875882,20957.6820197255
2020-07-20,437097.054449256,360181.077005338,455421.63669707,20022.8910382386,17489.8719987296,21247.4592236256
2020-07-21,444940.758726232,365906.124365835,464203.271444463,20255.0544570766,17637.0243385983,21535.0663160645
2020-07-22,452764.610051171,371570.545468274,473016.68403843,20463.3131993128,17779.7863532305,21820.7726277672
2020-07-23,460568.933561194,377176.922351654,481860.531335168,20660.4109919466,17918.8383136188,22104.8310000693
2020-07-24,468353.765820425,382727.627040043,490733.061133832,20853.4536975342,18054.7377561274,22387.4795465353
2020-07-25,476065.573949806,388224.996595904,499632.212721928,21061.4282900647,18187.9410320849,22668.9426098638
2020-07-26,483503.633328256,393670.934283277,508555.154101132,21271.0589709863,18318.821819766,22949.4316803585
2020-07-27,490857.053755606,399067.268668976,517498.58694477,21467.586932191,18447.6838659381,23229.1459993094
2020-07-28,498643.116115201,404414.80975955,526457.749950434,21661.832052112,18574.773464481,23508.2731134127
2020-07-29,506510.75575966,409713.784878583,535426.843111033,21854.0100756475,18700.2841701797,23786.9887661864
2020-07-30,514366.483948603,414966.013494146,544401.256174359,22044.3000826735,18824.363020898,24065.4566417427
