Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
36,4,8,12,23,9,8.44444444444445,3,0.159047035455359,1.26378743310902,0.888888888888889,0.886015913957262,1.05933449182124,0.761574619370586,1.01775632613759
37,6,5,11,11,10,6.2,1,0.203570376343848,1.21745245691193,0.8,0.864890457506021,1.03796679444173,0.764604737910889,1.02340966908293
38,4,8,11,24,9,8.375,0.5,0.159649264117824,1.23582846804873,0.875,0.888404724764521,1.0627480379992,0.77338683151778,1.02776801343871
39,5,5,11,26,11,6,1,0.21373264576896,1.2187890179668,0.833333333333333,0.85516909853156,1.03034515577413,0.767847947556987,1.02406140401968
40,5,6,10,26,10,6.26666666666667,0.25,0.243546572909626,1.27883727446456,0.933333333333333,0.868464227889408,1.04034359717134,0.795537845791482,1.0454481740084
41,5,6,11,10,10,7,1.5,0.172253237164184,1.16996682711876,0.8,0.870718702548311,1.04161701656075,0.765961650383823,1.0235901474164
42,4,10,11,25,11,10.125,3,0.131581300954033,1.2816417063799,0.875,0.871825927992304,1.0413277713533,0.7740916639069,1.02854679171299
43,4,5,11,25,10,6,0.25,0.210510613548248,1.190738949767,0.833333333333333,0.863696410701162,1.03719741993076,0.768248258729082,1.0239246715206
44,6,5,11,20,10,6.2,2,0.202138646750748,1.21926109163776,0.8,0.86488964127281,1.0379663530145,0.764719538164703,1.02340966908293
45,4,8,11,20,9,8.33333333333333,2.5,0.160449923928392,1.25376546358281,0.888888888888889,0.887995747415986,1.06221311756527,0.774835834782128,1.02824564819543
46,4,8,10,23,11,8.1,1.5,0.198628814806983,1.31173487806868,0.95,0.867099399549543,1.03828094466645,0.799126074043288,1.04688561687756
47,6,5,11,14,11,5.85714285714286,2,0.230025180972662,1.26726422295607,0.857142857142857,0.854372970240991,1.0298222420087,0.769860116883408,1.02540320031406
48,4,8,11,19,12,8.3,2.5,0.165255725712008,1.26780536669588,0.9,0.858307608222235,1.03136977899067,0.775849672834255,1.02867020623515
49,4,7,11,27,9,7.8,2.5,0.148249708780231,1.1416806703406,0.8,0.886799467555154,1.06036744478151,0.76739981579619,1.02454526445062
50,4,8,11,24,9,8.33333333333333,1,0.163686928541487,1.25281051437543,0.888888888888889,0.887997316470814,1.06221405101095,0.774637940650913,1.02826890771647
