DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-08-03,312421.571428572,312421.571428572,312421.571428572,Grande São Paulo
I,2020-08-04,316969.2680848,316973.306942294,317319.090904509,Grande São Paulo
I,2020-08-05,321484.138677525,321521.065042359,322090.354765592,Grande São Paulo
I,2020-08-06,325996.932398196,326101.57403064,326797.40228559,Grande São Paulo
I,2020-08-07,330534.559725559,330738.222230454,331480.211024165,Grande São Paulo
I,2020-08-08,335115.602191308,335447.983007931,336164.626497073,Grande São Paulo
I,2020-08-09,176513.624719419,340240.014612911,349000.155956026,Grande São Paulo
I,2020-08-10,178958.125281074,345119.745131297,354034.144156366,Grande São Paulo
I,2020-08-11,181441.305632499,350093.789779857,359340.281003402,Grande São Paulo
I,2020-08-12,183965.923123229,355146.161546831,364773.331045065,Grande São Paulo
I,2020-08-13,186534.486912567,360257.636051693,370335.543139004,Grande São Paulo
I,2020-08-14,189149.044918498,365544.161205951,376027.991509819,Grande São Paulo
I,2020-08-15,191811.39021838,370939.109650015,381851.06129883,Grande São Paulo
I,2020-08-16,194523.009861242,376296.2111034,387804.040067799,Grande São Paulo
I,2020-08-17,197285.207702467,381814.123642291,393885.453304318,Grande São Paulo
I,2020-08-18,200012.156154436,387501.616303467,400092.243104303,Grande São Paulo
I,2020-08-19,202679.028708345,393329.192536878,406420.091276631,Grande São Paulo
I,2020-08-20,205370.225315872,399291.362969892,412865.685825629,Grande São Paulo
I,2020-08-21,208085.462784758,405254.241327742,419425.121873453,Grande São Paulo
I,2020-08-22,210649.182864466,411414.589266542,426094.269665833,Grande São Paulo
I,2020-08-23,213144.462991058,417695.149205041,432868.279063204,Grande São Paulo
I,2020-08-24,215597.633069319,424096.651106012,439861.620434545,Grande São Paulo
I,2020-08-25,218004.396935981,430575.367989099,446979.657786645,Grande São Paulo
I,2020-08-26,220360.721622587,436921.273933041,454212.638159689,Grande São Paulo
I,2020-08-27,222663.556624808,443641.741665723,461556.175131849,Grande São Paulo
I,2020-08-28,224910.238435329,450491.650546681,469163.481461532,Grande São Paulo
I,2020-08-29,227098.583071303,457456.98548868,476981.612537222,Grande São Paulo
I,2020-08-30,229226.699961944,464414.834049442,484945.263630587,Grande São Paulo
I,2020-08-31,231293.068566786,471172.172716691,493051.838563424,Grande São Paulo
I,2020-09-01,233296.309216143,478311.525162035,501298.099254409,Grande São Paulo
I,2020-09-02,235235.264707953,485761.15832954,509680.292706514,Grande São Paulo
I,2020-09-03,237109.477142167,493325.045864483,518194.833011,Grande São Paulo
I,2020-09-04,238918.760937986,501000.981599015,526837.861278355,Grande São Paulo
I,2020-09-05,240663.254278827,508685.056763904,535605.383762028,Grande São Paulo
I,2020-09-06,242343.273687151,516260.439277065,544493.171334733,Grande São Paulo
I,2020-09-07,243959.357652278,523898.060433764,553496.880464631,Grande São Paulo
I,2020-09-08,245512.103199703,531592.590576397,562611.833788265,Grande São Paulo
I,2020-09-09,247002.212732628,539081.355056298,571833.149204323,Grande São Paulo
I,2020-09-10,248430.806203581,547130.693034408,581156.417090084,Grande São Paulo
