Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,5,5,15,5,13,6,0.25,0.203317203884343,1.14844791784738,0.9,0.939325222196727,1.03917395679858,0.851060890236193,1.03217045791025
2,4,5,14,27,13,5.3,3,0.244547516607524,1.11979618106285,0.966666666666667,0.937621760815592,1.03833577589055,0.8710992417644,1.03878433213796
3,4,10,15,19,17,11,0.5,0.0918962246392513,0.991506668916032,0.8,0.933504511503009,1.03313376681872,0.849275926081599,1.03219777503941
4,4,10,14,13,16,10.8,0.25,0.0929986490776346,0.982186956811741,0.8,0.942797091393522,1.03979959532069,0.862658893876236,1.03838895385939
5,4,10,15,15,16,10.7142857142857,2,0.09981544042057,1.05982958296724,0.857142857142857,0.939772669998209,1.03892523191795,0.852218844918223,1.03287305342667
6,5,5,15,23,14,5.5,1,0.234090147435161,1.15058432811745,0.95,0.927643677916649,1.03129488742485,0.855286465376564,1.03366432973694
7,4,5,15,14,13,6.25,2.5,0.182076981715009,1.12524689605391,0.875,0.940610960761029,1.03965802572697,0.849111479465994,1.03136094336505
8,4,5,14,23,15,6.8,1,0.157744633289925,1.05989706054296,0.8,0.92783373694025,1.02972595056187,0.85643694862125,1.03599151695556
9,4,5,14,14,13,5.9,3,0.192721204771898,1.11456085543611,0.9,0.940904448553672,1.03966353525929,0.864596365492193,1.03858588470988
10,5,10,14,15,16,10.6666666666667,0.25,0.0999335099244271,1.02942050828355,0.833333333333333,0.941890082319096,1.03962759377168,0.864482966360157,1.03885512913389
11,4,5,14,14,13,5.6,0.25,0.219721319577703,1.12069204111843,0.933333333333333,0.939228972968556,1.03897499354497,0.867530172810559,1.03865909049116
12,4,10,15,23,17,11,1.5,0.0905409014963272,0.990958594300328,0.8,0.933504536650522,1.03313350565647,0.849262507018604,1.03218011469726
13,5,5,14,13,14,5.45,0.5,0.237231685738891,1.14315814421731,0.95,0.929124043331771,1.03192795043888,0.869180629165427,1.03923354000431
14,5,5,14,22,14,5.6,0.5,0.223977719534112,1.14007257018538,0.933333333333333,0.92987729209202,1.03222521852604,0.867348422882765,1.03865909049116
15,4,10,15,5,15,10.7142857142857,0.5,0.102342783638408,1.06093483612111,0.857142857142857,0.948544232119081,1.04366998074326,0.852241086901348,1.03290180972895
16,5,10,15,8,15,10.625,1,0.104494974033437,1.09263947950601,0.875,0.948038866943333,1.04330859337758,0.85313370078557,1.03304730553751
17,6,10,15,19,16,10.8333333333333,3,0.0944303533222623,1.03847782888979,0.833333333333333,0.940436624706839,1.03935095964097,0.850907531255136,1.03244706471939
18,6,10,15,24,16,10.625,1,0.105424690063467,1.08886549921619,0.875,0.939304666087747,1.03858183445267,0.853097772378641,1.03299369608079
19,4,5,15,16,13,6.11111111111111,2.5,0.187882797072876,1.12943490874009,0.888888888888889,0.93988804252221,1.03938882706613,0.850189971733926,1.03175678219854
20,5,5,14,11,13,5.45,1,0.234359518048199,1.1413324915167,0.95,0.938425704124319,1.03865489268522,0.869171213833795,1.03923144486526
21,4,5,15,16,14,6.11111111111111,2.5,0.187882797072876,1.12943490874009,0.888888888888889,0.93048282159507,1.03260955556906,0.850189959452453,1.03175677847255
22,4,5,15,22,13,5.5,2.5,0.224651996997757,1.12991352963166,0.95,0.936823712205218,1.03821241586703,0.855420365714472,1.03360870885908
23,6,10,15,27,16,10.7142857142857,2.5,0.0997405398582977,1.06731341308115,0.857142857142857,0.939787545041693,1.03891891869304,0.852143739795675,1.03274725668466
24,4,10,14,27,16,10.8,1,0.0917054843470712,0.981321391005997,0.8,0.94279711304996,1.03979959532069,0.862648009814979,1.03838735058283
25,4,5,13,28,14,6,1.5,0.185443813350554,1.0862084128662,0.875,0.934329815510554,1.03503411796139,0.878038113362635,1.04584362557842
26,4,5,14,27,14,6.5,2.5,0.166629717720635,1.0807772089701,0.833333333333333,0.934687520888696,1.03535781298957,0.859054521698065,1.03683855236251
27,6,10,15,25,16,10.7142857142857,3,0.0990343548730796,1.06737977198709,0.857142857142857,0.939787556841079,1.03891870546506,0.852138558096798,1.03274124642329
28,4,5,15,24,14,5.5,0.25,0.232256976660018,1.13014506635081,0.95,0.927636878311155,1.03129241361728,0.855468167435742,1.03373739763017
29,5,10,14,28,17,10.8,0.5,0.0934276832638312,0.989314133157514,0.8,0.934885175434201,1.03410390800324,0.862632899352066,1.03842362953817
30,4,5,15,5,14,5.33333333333333,3,0.244339401134826,1.12607506446899,0.966666666666667,0.926894925213017,1.03055811502861,0.85708470091658,1.03273762608417
31,6,10,15,8,16,11,2.5,0.0892629395222995,1.00348786814608,0.8,0.941355020445156,1.0395235434642,0.84922184454842,1.03205470321336
32,5,5,15,21,13,6,0.25,0.203317203884343,1.14844791784738,0.9,0.939325222196727,1.03917395679858,0.851060890236193,1.03217045791025
33,4,5,15,18,13,5.5,0.25,0.232256976660018,1.13014506635081,0.95,0.93682464338679,1.03821241586703,0.855468180904686,1.03373740192756
34,4,10,14,19,17,10.8,1,0.0917054843470712,0.981321391005997,0.8,0.934876192100636,1.03410231702202,0.86264800432049,1.03838735037336
35,6,10,15,22,16,10.8333333333333,1.5,0.0969103136439013,1.03940169590269,0.833333333333333,0.940436589283752,1.03935095964097,0.850922518491856,1.03246503427135
36,4,5,13,5,15,6.6,1.5,0.157694329349943,1.03473874616516,0.8,0.929420054786412,1.03121913233166,0.871386985422029,1.04301616389857
37,5,5,15,28,13,5.5,0.25,0.237937505601057,1.15197005485138,0.95,0.936832224153313,1.03821241586703,0.855299681219053,1.03370191415024
38,4,5,15,5,13,6.11111111111111,0.25,0.193803390237555,1.13051766673647,0.888888888888889,0.93988797811512,1.03938882706613,0.850262434643241,1.03187165530961
39,4,5,15,10,14,5.66666666666667,1.5,0.216173497474534,1.1316435061527,0.933333333333333,0.92839239824519,1.03181380190004,0.853732264576745,1.03313887544407
40,4,10,15,12,16,10.7142857142857,3,0.0978563927420867,1.05970704430339,0.857142857142857,0.93977269615213,1.03892459821879,0.852204218378532,1.0328556468657
41,6,10,15,12,17,10.7142857142857,1,0.102236267406342,1.06710559336132,0.857142857142857,0.932042984314451,1.03209738491502,0.852159447940364,1.03276671781476
42,4,10,14,8,16,10.8,3,0.0889326950881491,0.98070069437252,0.8,0.942797169989814,1.03979959532069,0.862619409377343,1.03838330493309
43,4,5,14,27,13,5.45,1,0.230422812663313,1.1210546020363,0.95,0.938417526615002,1.03865489268522,0.869348558978642,1.03878528300054
44,4,5,15,25,14,6,2,0.19443041322713,1.13119112298968,0.9,0.929951249485399,1.03241001214279,0.851062672881727,1.03210452081919
45,5,10,15,12,15,10.625,2.5,0.101314351057123,1.0841382634331,0.875,0.948038907370637,1.04330819062032,0.853114790340914,1.03302373644094
46,5,10,15,20,17,10.8333333333333,2,0.0943745950479017,1.03518743655132,0.833333333333333,0.932648301591608,1.03252652968776,0.850938525183472,1.03250747086794
47,4,10,14,22,17,10.6666666666667,1.5,0.0970794103475174,1.02411520873438,0.833333333333333,0.93401331836552,1.03349506824934,0.864501572643651,1.03881579785907
48,5,10,14,6,16,10.8,0.5,0.0934276832638312,0.989314133157514,0.8,0.942806657403591,1.03979959532069,0.862632903896109,1.03842362971712
49,4,5,15,20,14,6.42857142857143,0.5,0.179105251679328,1.11572011760596,0.857142857142857,0.932028945532273,1.03375967623995,0.847749101088624,1.03092970118781
50,6,10,14,17,17,10.6666666666667,0.25,0.0996076738482763,1.03507808053973,0.833333333333333,0.934028449393405,1.03349784510226,0.864457270011836,1.03887995701483
