DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-10-01,468902,468902,468902,Grande São Paulo
I,2020-10-02,482081.142857143,482081.142857143,482081.142857143,Grande São Paulo
I,2020-10-03,494374.284571429,494502.107142857,494649.529910715,Grande São Paulo
I,2020-10-04,505980.704195517,506324.821465493,506723.482340733,Grande São Paulo
I,2020-10-05,517014.747852473,517641.312272983,518370.089991328,Grande São Paulo
I,2020-10-06,527545.405062653,528505.579053424,529627.876745182,Grande São Paulo
I,2020-10-07,537617.209073455,538949.674592203,706608.302452652,Grande São Paulo
I,2020-10-08,547259.834142269,549002.6958885,720395.603936294,Grande São Paulo
I,2020-10-09,556497.672522422,558688.550624233,733756.769151984,Grande São Paulo
I,2020-10-10,565354.748670167,568021.14745449,746703.863210965,Grande São Paulo
I,2020-10-11,573849.172623666,577014.90921135,759250.626712599,Grande São Paulo
I,2020-10-12,581997.142127733,585683.101749993,771409.756137066,Grande São Paulo
I,2020-10-13,589812.139974099,594037.966342743,783192.995329512,Grande São Paulo
I,2020-10-14,597304.697541299,602090.887186897,794611.271641465,Grande São Paulo
I,2020-10-15,604490.625580548,609853.262598092,805675.84697559,Grande São Paulo
I,2020-10-16,611384.065617523,617335.93375034,816397.502807921,Grande São Paulo
I,2020-10-17,617998.069386425,624549.274788208,826786.637847635,Grande São Paulo
I,2020-10-18,624344.5435219,631503.209802027,836853.270507622,Grande São Paulo
I,2020-10-19,630434.676687994,638207.275814681,846607.110302445,Grande São Paulo
I,2020-10-20,636278.031339274,644670.549180116,856057.438651793,Grande São Paulo
I,2020-10-21,641882.192190904,650901.622198673,865213.059296118,Grande São Paulo
I,2020-10-22,647258.73751478,656909.184927305,874083.118242724,Grande São Paulo
I,2020-10-23,652418.084858428,662701.547921892,882676.418243888,Grande São Paulo
I,2020-10-24,657369.876336,668286.686809933,891001.469860243,Grande São Paulo
I,2020-10-25,662122.907058464,673672.243348703,899066.480903895,Grande São Paulo
I,2020-10-26,666685.460760553,678865.566118224,906879.404974063,Grande São Paulo
I,2020-10-27,671064.622465099,683873.65063931,914447.844005779,Grande São Paulo
I,2020-10-28,675266.014841216,688703.119512927,921779.007460743,Grande São Paulo
I,2020-10-29,679298.219914295,693360.665822782,928880.356777698,Grande São Paulo
I,2020-10-30,683168.961957463,697852.688265467,935759.0663911,Grande São Paulo
I,2020-10-31,686885.386967323,702185.324344491,942422.063105688,Grande São Paulo
I,2020-11-01,690454.015061021,706364.451742501,948876.019082051,Grande São Paulo
I,2020-11-02,693880.98485684,710395.719219493,955127.390488021,Grande São Paulo
I,2020-11-03,697171.544177821,714284.501028112,961182.341773155,Grande São Paulo
I,2020-11-04,700329.854513204,718035.881883463,967046.714136222,Grande São Paulo
I,2020-11-05,703362.281237771,721654.997443179,972726.534457956,Grande São Paulo
I,2020-11-06,706274.553142064,725146.754729019,978227.591915031,Grande São Paulo
I,2020-11-07,709071.964935301,728515.857188554,983555.468906926,Grande São Paulo
I,2020-11-08,711759.346144639,731766.806550946,988715.537263948,Grande São Paulo
I,2020-11-09,714341.240651864,734903.926607806,993712.989427065,Grande São Paulo
I,2020-11-10,716821.528353229,737931.328591879,998552.779944319,Grande São Paulo
I,2020-11-11,719203.279109088,740852.899472653,1003239.60063352,Grande São Paulo
I,2020-11-12,721491.214546848,743672.565234873,1007778.28406887,Grande São Paulo
I,2020-11-13,723689.582350211,746394.075370399,1012173.47014923,Grande São Paulo
I,2020-11-14,725802.30312987,749021.021896109,1016429.6304741,Grande São Paulo
