date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-13,668502,668502,668502,26157.5714285714,26157.5714285714,26157.5714285714
2020-08-14,678394.459821429,676160.678571429,681266.464285714,26513.7236525022,26486.3273275845,26546.101127405
2020-08-15,688065.753008295,683641.299308036,693859.26174515,26830.2420808387,26770.1954366998,26885.1310344703
2020-08-16,697550.162787145,690971.444263983,706299.336279325,27113.8674689489,27017.4494727991,27183.3193332839
2020-08-17,706866.906119079,698166.975548696,718589.782466869,27369.7648615142,27234.823331344,27447.8014329287
2020-08-18,716025.952686848,705236.446909485,730725.349140157,27602.5239514772,27427.782226899,27684.4392949678
2020-08-19,725031.608006853,623513.92266251,782911.889435321,27815.8761001748,26071.6969761506,29144.8425954614
2020-08-20,733887.438676182,629492.563011918,795346.85756024,28012.9041168884,26219.580097666,29374.5534886502
2020-08-21,742595.38844912,635369.309036842,807585.639156683,28195.655109507,26354.686498141,29593.1765187814
2020-08-22,751156.583865505,641145.210918253,819616.829938931,28357.0436991665,26479.2146316378,29800.5540724805
2020-08-23,759572.007069916,646820.998928197,831429.669660856,28506.3073583433,26594.9344160588,29998.1576214511
2020-08-24,767841.889223068,652398.179700984,843014.362625117,28649.4493833338,26703.2687029844,30187.2109717974
2020-08-25,775965.99182877,657876.662513347,854362.007365327,28776.7955233639,26805.3598448983,30368.7328771676
2020-08-26,783943.564460529,663255.172683975,865464.61896201,28917.0445313376,26902.1232756633,30543.5673230456
2020-08-27,791775.063102905,668534.714809861,876315.791484643,29053.2278301105,26994.2909100055,30712.4075264477
2020-08-28,799460.896727588,673716.109793364,886910.209797048,29168.8728214904,27082.4482015847,30875.8339729938
2020-08-29,807001.610263557,678800.333517214,897243.673106005,29278.3682694121,27167.0628692099,31034.3329222837
2020-08-30,814397.682319765,683788.111509275,907312.969088808,29394.2127989815,27248.5083345188,31188.3133878018
2020-08-31,821649.714987272,688680.281554315,917115.880993982,29495.4721371122,27327.082493393,31338.1191432162
2020-09-01,828757.994939183,693476.930367581,926650.971029322,29605.0078688004,27403.023083819,31484.0405452916
2020-09-02,835722.403152344,698177.220106775,935917.484201765,29709.2991351678,27476.5196741334,31626.3198204041
2020-09-03,842543.876255969,702782.245191646,944915.778005207,29802.843057654,27547.7232368361,31765.1543758264
