Model,Te,Ti,Ts,Tsr,Td,meanTi,s,MedianBeta,MedianRt,MedianAssymptomatic,cinfD,csupD,cinfI,csupI
1,4,6,15,16,13,7,2,0.143990239213442,0.922396333933868,0.888888888888889,0.93715010268436,1.03442420451458,0.738665177305602,1.02811177014322
2,4,6,14,20,12,7.14285714285714,0.5,0.13549408459935,0.898183561161969,0.857142857142857,0.947277832067099,1.04051237603446,0.744914787465622,1.03361590018438
3,4,5,16,5,13,6.22222222222222,0.5,0.177251931153761,0.984938881666548,0.888888888888889,0.930180170029664,1.03283545188744,0.728769752734099,1.02199860835665
4,4,6,16,22,13,7,2,0.148893325442373,0.939559577594228,0.9,0.935818093802596,1.03403172314577,0.731536363368321,1.02228514021123
5,4,6,15,15,14,7.125,1,0.140942328491425,0.917705840743881,0.875,0.930845561865504,1.03001700127566,0.737402339326844,1.02807265030933
6,5,5,14,5,12,6.5,1,0.151050348122098,0.922545728164989,0.833333333333333,0.941774260612243,1.03883069479399,0.742328210085538,1.03277532503885
7,4,5,15,10,15,6.25,1,0.168740160807979,0.96410600115308,0.875,0.919801369469035,1.02560329136393,0.735537739578858,1.02761925836272
8,5,5,16,20,12,6.22222222222222,2.5,0.171973425333337,0.972472477963144,0.888888888888889,0.937448658152294,1.03744613204391,0.7301870521642,1.02199860835665
9,4,6,15,26,16,7.5,1,0.126177213553732,0.898629248561501,0.833333333333333,0.920956577137862,1.02337025055992,0.734075942690983,1.02737028482381
10,4,5,15,13,11,6.66666666666667,3,0.146829426114873,0.941432709452885,0.833333333333333,0.949413798552898,1.04473342799306,0.732212587160131,1.02657173489934
11,5,5,15,8,13,6,3,0.177566369759171,0.958449734548404,0.9,0.93075853545429,1.03299247909834,0.739203703627376,1.02807857649064
12,4,5,14,20,14,6,1,0.176926638970502,0.954528096220244,0.888888888888889,0.925835094369444,1.02924131297304,0.745828988273709,1.03361068062218
13,4,6,14,26,12,7.6,0.25,0.118691888646414,0.861841393205805,0.8,0.949293380893827,1.04117667126657,0.740166739256334,1.03273592710105
14,5,5,15,25,11,5.66666666666667,1.5,0.20762208251247,0.962987150488863,0.933333333333333,0.945314308335381,1.04325799044931,0.742323280479713,1.02839855386658
15,4,5,14,8,13,6.125,3,0.164404199680809,0.945399465377674,0.875,0.932684252201845,1.03346193431435,0.744622852767522,1.03323189963047
16,4,5,14,18,12,6,3,0.171632763233305,0.951515997410611,0.888888888888889,0.939610956339745,1.03807583848195,0.745922579476166,1.0336055655126
17,5,5,14,5,15,6,2.5,0.172972177087385,0.942853270341169,0.888888888888889,0.920333534581077,1.02565613630912,0.747422548406748,1.03371619809413
18,5,5,14,19,13,6.28571428571429,2,0.158184119399584,0.935142486746116,0.857142857142857,0.933341358473117,1.03357168920051,0.744470534853859,1.03316500550446
19,5,5,15,6,14,5.66666666666667,2.5,0.203997670959094,0.961676104344384,0.933333333333333,0.92343747667237,1.02885177023421,0.74234973675934,1.02839850365088
20,4,6,15,20,13,6.9,2.5,0.148386648143784,0.927455037801892,0.9,0.936801240281475,1.03430618470851,0.739705338866535,1.02814366871612
21,4,5,15,10,11,6.25,3,0.163883862805676,0.961415797515605,0.875,0.947659107129938,1.04411536795524,0.735623093279484,1.02761935589342
22,4,5,16,25,13,6.22222222222222,3,0.170555145147192,0.981457750249215,0.888888888888889,0.930179162193008,1.03283538099377,0.728872099492721,1.02199860835665
23,5,5,15,10,11,6.66666666666667,0.5,0.151413650779347,0.94229208500444,0.833333333333333,0.949441309106363,1.04473342799306,0.733479509204798,1.02663670043671
24,4,6,15,18,11,6.6,0.25,0.176071777746207,0.944891700735421,0.933333333333333,0.952567241670742,1.04560751264249,0.74311270712126,1.02874132303199
25,4,6,14,28,14,7.6,1.5,0.116843339177845,0.858536418530646,0.8,0.934148869314075,1.03098488251387,0.74025247239502,1.03273411195319
26,5,5,15,18,14,6.66666666666667,2,0.148319656430177,0.940068466886207,0.833333333333333,0.926690801861264,1.02942249564227,0.733573466973172,1.02663671460311
27,5,5,15,5,14,6.11111111111111,0.5,0.177535919765306,0.965607990041698,0.888888888888889,0.924856429122504,1.02910542597112,0.738147164242795,1.02804033834571
28,5,5,15,24,13,6.66666666666667,2.5,0.146652086545863,0.93716677727612,0.833333333333333,0.933118746819521,1.03357168920051,0.733604641633397,1.02663672144436
29,5,5,15,5,13,6.42857142857143,3,0.155558176123157,0.945124213818553,0.857142857142857,0.932263167664746,1.03342534935229,0.735563395499165,1.02722737665803
30,5,5,16,7,13,5.73333333333333,2,0.205647276509116,0.972879748303436,0.933333333333333,0.928674651804814,1.03225353518091,0.734022066253544,1.02258730522334
31,5,5,16,22,14,6.22222222222222,0.25,0.177818378718291,0.98073173777011,0.888888888888889,0.923979921039365,1.02898652484444,0.730096400764367,1.02199860835665
32,4,5,15,25,11,6.11111111111111,2.5,0.172367670938884,0.967291525258517,0.888888888888889,0.94708569512946,1.04391039378219,0.736809263610169,1.0279835757936
33,5,5,14,20,11,6.125,1,0.169037781393846,0.943197681060251,0.875,0.948959825280099,1.04448178394972,0.74602870316951,1.0334089223171
34,4,5,15,27,12,5.66666666666667,1,0.209083023724589,0.970381948508594,0.933333333333333,0.936795069789195,1.03714187250054,0.741241011608039,1.02827583387596
35,4,5,14,26,15,6,2.5,0.172990735183681,0.952449191464975,0.888888888888889,0.920312153614146,1.02565613630912,0.74589932032243,1.03360682708818
