"Municipio","DRS","Minimo","Mediana","Máximo"
"GUAREÍ","Sorocaba",2.54053660578238,4.06793941187567,4.45606825223399
"GUAIÇARA","Bauru",2.19305792635,3.27100550020965,3.74369601142432
"PROMISSÃO","Bauru",2.01341011118886,2.97506006427232,3.38238440745475
"ADAMANTINA","Marília",1.93396589002983,2.68096974439439,2.90602286959186
"BEBEDOURO","Barretos",1.81163560952948,2.58369821427235,2.8704768596393
"MATÃO","Araraquara",1.89914636175712,2.54761480060539,2.79863051319912
"SANTA FÉ DO SUL","São José do Rio Preto",1.76912211866829,2.36191369821613,2.58314374818839
"JACUPIRANGA","Registro",1.7419686251925,2.35683059437023,2.57446659920155
"SALTO DE PIRAPORA","Sorocaba",1.68809355781473,2.27094462351562,2.53658928665571
"GUAPIAÇU","São José do Rio Preto",1.70933709152226,2.2265537136729,2.41958523404906
"TIETÊ","Sorocaba",1.65207778514346,2.20756163506789,2.49289541883445
"SANTO ANTÔNIO DE POSSE","Campinas",1.67197446532401,2.19404915929752,2.35811991894427
"LINS","Bauru",1.63286865250258,2.16926749991767,2.41686057225242
"ANGATUBA","Sorocaba",1.63231067263228,2.1671525540887,2.44298232434141
"PRESIDENTE VENCESLAU","Presidente Prudente",1.66283155091307,2.16410850154957,2.38494748857026
"SÃO ROQUE","Sorocaba",1.63577389648225,2.15394392010626,2.3736093693997
"PIRANGI","São José do Rio Preto",1.61404619985662,2.12765561094639,2.30553709184067
"SOROCABA","Sorocaba",1.62229698701224,2.12362180252346,2.44661386644675
"MONTE APRAZÍVEL","São José do Rio Preto",1.64114859675017,2.10178566341297,2.27477672408375
"PILAR DO SUL","Sorocaba",1.6093421679525,2.09851139880411,2.3540075862327
"REGISTRO","Registro",1.60849983724344,2.09560308663534,2.30073873013924
"ITAPEVA","Sorocaba",1.59850904234019,2.08662861232176,2.34163813983484
"ARTUR NOGUEIRA","Campinas",1.61226894363207,2.0670821320103,2.23377504104115
"JOSÉ BONIFÁCIO","São José do Rio Preto",1.58018061756707,2.06515700580679,2.24256493238108
"IBIÚNA","Sorocaba",1.5807280564463,2.05377637550156,2.31376876544634
"CAÇAPAVA","Taubaté",1.61310172061199,2.04933240447919,2.23707504530964
"PRESIDENTE PRUDENTE","Presidente Prudente",1.57328573119977,2.035977119104,2.31585930286955
"SALESÓPOLIS","Grande São Paulo",1.74274113895814,1.999477576806,2.29995654126282
"INDAIATUBA","Campinas",1.56335958994589,1.98958339307671,2.22987394230202
"URÂNIA","São José do Rio Preto",1.57504282524035,1.98192984570122,2.11812856936218
