"Municipio","DRS","Minimo","Mediana","Máximo"
"MOGI MIRIM","São João da Boa Vista",2.88112151793144,3.36624855809396,4.61582471396108
"JACI","São José do Rio Preto",1.84758165035828,2.13877060927617,2.76764605248173
"NOVA GRANADA","São José do Rio Preto",1.71966036998421,1.9799563168404,2.47168796498556
"PRESIDENTE EPITÁCIO","Presidente Prudente",1.81841949524004,1.9565794915966,2.49865067312644
"CONCHAL","Piracicaba",1.62909237342745,1.78483372499276,2.2342025036551
"ITARIRI","Registro",1.66850010934535,1.7791496092196,2.26509690085036
"GUAREÍ","Sorocaba",1.51987171663309,1.76711461136249,2.20094932554442
"PENÁPOLIS","Araçatuba",1.53303367895161,1.70520840375047,2.00555566424324
"CONCHAS","Bauru",1.54606001182966,1.70248069073296,2.08922532157797
"CAJATI","Registro",1.53901548536976,1.6448510177851,2.09410730350241
"JUQUITIBA","Grande São Paulo",1.42060127054661,1.62158291550245,2.01378153308608
"PERUÍBE","Baixada Santista",1.44173527304381,1.60044096458595,1.92017897643896
"MONGAGUÁ","Baixada Santista",1.4213898558121,1.58595583877131,1.9200079424076
"VARGEM GRANDE DO SUL","São João da Boa Vista",1.46599032030873,1.56618633970005,1.89628239382459
"UCHOA","São José do Rio Preto",1.37409527720379,1.54456243557378,1.85065674977778
"ANGATUBA","Sorocaba",1.46387105781634,1.54227908786316,1.90446660947761
"JANDIRA","Grande São Paulo",1.40675634225202,1.53867677352314,1.84847648617467
"NOVO HORIZONTE","São José do Rio Preto",1.32661014956998,1.5073131134555,1.84227173846529
"PRAIA GRANDE","Baixada Santista",1.40497393845795,1.50388135709148,1.74520565585086
"CHARQUEADA","Piracicaba",1.41894840322709,1.49886334870015,1.85216693538668
"BURITAMA","Araçatuba",1.43835099754343,1.49402048974528,1.79078025020423
"RIO CLARO","Piracicaba",1.3830087878811,1.48013197709537,1.69953963461412
"ARAÇATUBA","Araçatuba",1.41273474465854,1.47404898710191,1.74567914706651
"PIRACICABA","Piracicaba",1.40522172884729,1.47280134854973,1.75932988749743
"ARTUR NOGUEIRA","Campinas",1.39047650530534,1.46957037122341,1.80930117207028
"CAPÃO BONITO","Sorocaba",1.41253660360763,1.46848985960049,1.75764941254843
"SANTA GERTRUDES","Piracicaba",1.35262995584723,1.45377618859663,1.67441961589131
"ARAÇOIABA DA SERRA","Sorocaba",1.2849018159504,1.43604709531276,1.68381620021865
"TIETÊ","Sorocaba",1.34622960196547,1.42072085030731,1.73177937842834
"CAÇAPAVA","Taubaté",1.29968050968711,1.40980631448043,1.64312503198775
"LIMEIRA","Piracicaba",1.31227046308498,1.40956446974654,1.61400375111564
"MATÃO","Araraquara",1.26667624890323,1.40158904597575,1.64462008586392
"SERTÃOZINHO","Ribeirão Preto",1.34202715646632,1.39684525562799,1.65763712990273
"ITAQUAQUECETUBA","Grande São Paulo",1.29028205263151,1.38846384752402,1.60235222225113
"SANTA CRUZ DAS PALMEIRAS","São João da Boa Vista",1.31234374863762,1.38706121396302,1.64280911700373
"GASTÃO VIDIGAL","São José do Rio Preto",1.22629314831235,1.36863895356055,1.58301174309334
"PRESIDENTE VENCESLAU","Presidente Prudente",1.18546467268082,1.35745391768721,1.55487394304266
"BARRINHA","Ribeirão Preto",1.29159656292574,1.35644457752347,1.59485314821021
"MOCOCA","São João da Boa Vista",1.21861860033558,1.35552511584548,1.62212197191179
"ITANHAÉM","Baixada Santista",1.27738769766872,1.35233763551379,1.55124588163192
"ITU","Sorocaba",1.28489608839449,1.35111823523272,1.54992949461809
"ITAPEVI","Grande São Paulo",1.24174626981193,1.34831330665895,1.56642162915964
"TAUBATÉ","Taubaté",1.16997355246943,1.33366765473225,1.60585080582551
"IGARATÁ","Taubaté",1.21389610455891,1.33303726996984,1.50807726158859
"LORENA","Taubaté",1.26039900149008,1.33167639319763,1.56739138830172
"SALTO DE PIRAPORA","Sorocaba",1.27218388955832,1.33152640281532,1.56339068559774
"BIRIGUI","Araçatuba",1.26569844288507,1.33071116921298,1.5413266334059
"PIRAPOZINHO","Presidente Prudente",1.25395162644631,1.32869005321603,1.53285557354345
"ITATIBA","Campinas",1.24607701711195,1.32583580763448,1.52080676654412
"GUAPIAÇU","São José do Rio Preto",1.16946738153212,1.32553798202841,1.54935483612216
"PONTAL","Ribeirão Preto",1.25626625532063,1.30897505935349,1.49527630118079
"SERRANA","Ribeirão Preto",1.24442014004267,1.30471706575007,1.51507757797909
"NOVA ODESSA","Campinas",1.23218830364972,1.29935824060547,1.48900810333757
"FRANCA","Franca",1.15019649052737,1.29847693035701,1.51149492401615
"LARANJAL PAULISTA","Bauru",1.13630315541262,1.29827113968447,1.48724357551459
"GUARARAPES","Araçatuba",1.12366178451767,1.29399192625561,1.44985047808346
"TANABI","São José do Rio Preto",1.09312253352372,1.28726403173282,1.5182967662986
"AMERICANA","Campinas",1.1850144358745,1.28202544175752,1.4624326501567
"ILHABELA","Taubaté",1.15241541757285,1.27308735857279,1.41962678035818
"IBIRÁ","São José do Rio Preto",1.1147793572895,1.27110396063164,1.47525245357477
"ARAÇARIGUAMA","Sorocaba",1.17798143766547,1.26630857480271,1.45306582627817
"RIBEIRÃO PRETO","Ribeirão Preto",1.1979815848752,1.26159676043876,1.41349316170992
"PAULÍNIA","Campinas",1.16774330046992,1.26129220689014,1.41523668854814
"SANTA BÁRBARA DOESTE","Campinas",1.13993092767587,1.25228550174274,1.42860317837666
"POÁ","Grande São Paulo",1.14441153502056,1.2498137515925,1.40534167615631
"LEME","Piracicaba",1.15693289975216,1.24317551641983,1.41453006316469
"SÃO SEBASTIÃO","Taubaté",1.10406527146875,1.23905052494413,1.44029486162342
