DRS,Date,Infimo,Mediana,Sup,Regiao
0,2020-07-01,130768.857142857,130768.857142857,130768.857142857,Cidade de São Paulo
0,2020-07-02,112272.063721682,133681.087883037,141414.032395709,Cidade de São Paulo
0,2020-07-03,114479.775549118,136579.814036701,145087.887019787,Cidade de São Paulo
0,2020-07-04,116638.06518599,139459.079980947,148744.450083818,Cidade de São Paulo
0,2020-07-05,118749.040515429,142314.608931311,152376.929759446,Cidade de São Paulo
0,2020-07-06,120814.368500125,145143.345594131,155980.475807166,Cidade de São Paulo
0,2020-07-07,122835.284130078,147943.085335544,159551.632794256,Cidade de São Paulo
0,2020-07-08,124812.742418138,150712.249303769,163087.953469761,Cidade de São Paulo
0,2020-07-09,126747.848841531,153449.826591933,166587.737376216,Cidade de São Paulo
0,2020-07-10,128641.608011517,156155.156996829,170049.814406027,Cidade de São Paulo
0,2020-07-11,130494.896498799,158827.818768572,173473.396073537,Cidade de São Paulo
0,2020-07-12,132308.549608044,161467.581735149,176857.97390376,Cidade de São Paulo
0,2020-07-13,134083.362849602,163994.998371552,180203.243033673,Cidade de São Paulo
0,2020-07-14,135819.967969916,166555.317804083,183509.039947092,Cidade de São Paulo
0,2020-07-15,137518.898220616,169081.609232826,186775.305820407,Cidade de São Paulo
0,2020-07-16,139180.970152082,171573.995554282,190002.07968306,Cidade de São Paulo
0,2020-07-17,140806.982467895,174032.641488401,193189.461048369,Cidade de São Paulo
0,2020-07-18,142397.659438135,176457.73512447,196337.591318052,Cidade de São Paulo
0,2020-07-19,143953.721941094,178849.490294453,199446.646812935,Cidade de São Paulo
0,2020-07-20,145475.875329392,181208.139361532,202516.830053292,Cidade de São Paulo
0,2020-07-21,146964.67139068,183533.908021328,205548.355184881,Cidade de São Paulo
0,2020-07-22,148420.571773262,185827.020668214,208541.447160588,Cidade de São Paulo
0,2020-07-23,149844.339180041,187930.71702109,211496.363358893,Cidade de São Paulo
0,2020-07-24,151236.720919725,189962.737945659,214413.372028163,Cidade de São Paulo
0,2020-07-25,152598.389014472,192137.162518801,217292.746409711,Cidade de São Paulo
0,2020-07-26,153930.013303417,194283.677581657,220134.767921305,Cidade de São Paulo
0,2020-07-27,155232.247724411,196399.601000136,222939.724202017,Cidade de São Paulo
0,2020-07-28,156505.586486437,198485.265537444,225707.8983727,Cidade de São Paulo
0,2020-07-29,157750.431985492,200540.97603172,228439.572487558,Cidade de São Paulo
0,2020-07-30,158967.497183192,202567.132732693,231135.054694673,Cidade de São Paulo
0,2020-07-31,160157.477029081,204564.134799,233794.657146993,Cidade de São Paulo
0,2020-08-01,161320.987614516,206532.359998882,236418.69103506,Cidade de São Paulo
0,2020-08-02,162458.642343609,208472.187579903,239007.471355574,Cidade de São Paulo
0,2020-08-03,163571.037501467,210383.99354887,241561.31557025,Cidade de São Paulo
0,2020-08-04,164658.603856833,212268.099467968,244080.532440225,Cidade de São Paulo
0,2020-08-05,165721.679668624,214124.79404397,246565.426511543,Cidade de São Paulo
0,2020-08-06,166760.921143926,215954.474292066,249016.328033874,Cidade de São Paulo
0,2020-08-07,167776.964331599,217757.534490958,251433.569031637,Cidade de São Paulo
0,2020-08-08,168770.363645076,219534.343150591,253817.478122222,Cidade de São Paulo
0,2020-08-09,169741.67089375,221285.269911067,256168.385898685,Cidade de São Paulo
0,2020-08-10,170691.420105361,223010.680015492,258486.62360173,Cidade de São Paulo
0,2020-08-11,171619.975942604,224591.576923964,260772.511372268,Cidade de São Paulo
0,2020-08-12,172527.611238436,226099.33165463,263026.363349276,Cidade de São Paulo
0,2020-08-13,173414.921543573,227576.17126831,265248.519274063,Cidade de São Paulo
0,2020-08-14,174282.481250565,229022.720082532,267439.319191982,Cidade de São Paulo
0,2020-08-15,175130.781508655,230439.575168981,269599.098059685,Cidade de São Paulo
0,2020-08-16,175960.311422436,231827.336376237,271728.191506709,Cidade de São Paulo
0,2020-08-17,176771.542108431,233186.599194305,273826.934485264,Cidade de São Paulo
0,2020-08-18,177564.773743716,234517.890372464,275895.649266188,Cidade de São Paulo
0,2020-08-19,178340.216534734,236008.578260118,277934.65095452,Cidade de São Paulo
0,2020-08-20,179098.405018595,237486.387215234,279944.279715708,Cidade de São Paulo
0,2020-08-21,179839.852561899,238943.990168896,281924.874898578,Cidade de São Paulo
0,2020-08-22,180564.988905518,240381.764448404,283876.769582319,Cidade de São Paulo
0,2020-08-23,181274.242378883,241800.091830691,285800.296525735,Cidade de São Paulo
0,2020-08-24,181968.023451138,243199.342433192,287695.786819475,Cidade de São Paulo
0,2020-08-25,182646.572404785,244546.518461499,289563.558006924,Cidade de São Paulo
0,2020-08-26,183310.042555119,245670.431453392,291403.919808857,Cidade de São Paulo
0,2020-08-27,183958.909449366,246691.966797809,293217.205909268,Cidade de São Paulo
0,2020-08-28,184593.628101609,247690.466589206,295003.748341317,Cidade de São Paulo
0,2020-08-29,185214.570678018,248666.607207148,296763.872142387,Cidade de São Paulo
0,2020-08-30,185822.108460028,249621.057365874,298497.901291704,Cidade de São Paulo
0,2020-08-31,186416.595280052,250554.464321977,300206.157399681,Cidade de São Paulo
0,2020-09-01,186998.217877142,251467.323185597,301888.948294393,Cidade de São Paulo
0,2020-09-02,187567.080055329,252360.045760136,303546.573742086,Cidade de São Paulo
0,2020-09-03,188123.601790883,253233.307907297,305179.355871968,Cidade de São Paulo
0,2020-09-04,188668.183555731,254087.764252121,306787.614575134,Cidade de São Paulo
0,2020-09-05,189201.144829316,254923.992615592,308371.662415429,Cidade de São Paulo
0,2020-09-06,189722.804655775,255742.563062142,309931.810371473,Cidade de São Paulo
0,2020-09-07,190233.465276648,256544.023752647,311468.366596849,Cidade de São Paulo
0,2020-09-08,190733.267144273,257328.765573665,312981.625730947,Cidade de São Paulo
0,2020-09-09,191222.272551624,258097.094848291,314471.874427124,Cidade de São Paulo
0,2020-09-10,191700.850225957,258889.141071342,315939.419734354,Cidade de São Paulo
0,2020-09-11,192169.350588567,259886.286388032,317384.566079332,Cidade de São Paulo
0,2020-09-12,192628.04589059,260869.562117149,318807.610542819,Cidade de São Paulo
0,2020-09-13,193077.2083856,261839.273012531,320208.848260256,Cidade de São Paulo
0,2020-09-14,193517.094350921,262795.709581403,321588.571279062,Cidade de São Paulo
0,2020-09-15,193947.805507318,263738.977418042,322947.058759879,Cidade de São Paulo
0,2020-09-16,194369.370693808,264669.087934183,324284.582169053,Cidade de São Paulo
0,2020-09-17,194782.112214454,265586.4133672,325601.431198201,Cidade de São Paulo
0,2020-09-18,195186.335300078,266491.31236543,326897.892691492,Cidade de São Paulo
0,2020-09-19,195582.270647788,267384.056243544,328174.246354372,Cidade de São Paulo
0,2020-09-20,195970.149409977,268264.920156612,329430.769715666,Cidade de São Paulo
0,2020-09-21,196350.18773188,269134.164048975,330667.73709793,Cidade de São Paulo
0,2020-09-22,196722.455994415,269991.853513083,331885.41079051,Cidade de São Paulo
0,2020-09-23,197086.957357711,270837.956548855,333084.045814202,Cidade de São Paulo
0,2020-09-24,197443.972633077,271672.820845547,334263.913193404,Cidade de São Paulo
0,2020-09-25,197793.766793424,272496.780343001,335425.281000156,Cidade de São Paulo
0,2020-09-26,198136.534561504,273310.077187152,336568.410523362,Cidade de São Paulo
0,2020-09-27,198472.471567489,274112.957834852,337693.560742726,Cidade de São Paulo
0,2020-09-28,198801.759519983,274905.652792593,338800.987417856,Cidade de São Paulo
0,2020-09-29,199124.444303294,275688.191749924,339890.935247397,Cidade de São Paulo
0,2020-09-30,199440.510505192,276460.504824081,340963.642160295,Cidade de São Paulo
0,2020-10-01,199750.202219978,277222.914862313,342019.35993474,Cidade de São Paulo
0,2020-10-02,200053.748943259,277975.731015335,343058.337381036,Cidade de São Paulo
0,2020-10-03,200351.314689414,278719.167569951,344080.81696889,Cidade de São Paulo
0,2020-10-04,200643.064794419,279405.012392175,345087.038802325,Cidade de São Paulo
0,2020-10-05,200929.15184235,279970.515510441,346077.239824951,Cidade de São Paulo
0,2020-10-06,201209.603256087,280525.943223416,347051.646931712,Cidade de São Paulo
0,2020-10-07,201484.391173701,281071.352008425,348010.480777652,Cidade de São Paulo
0,2020-10-08,201753.727473196,281607.028410547,348953.973860466,Cidade de São Paulo
0,2020-10-09,202017.810671578,282133.24348787,349882.355760146,Cidade de São Paulo
0,2020-10-10,202276.778894401,282650.208263679,350795.850200822,Cidade de São Paulo
0,2020-10-11,202530.771926427,283158.134427386,351694.678543253,Cidade de São Paulo
0,2020-10-12,202779.918013315,283657.221931399,352579.059098132,Cidade de São Paulo
0,2020-10-13,203024.231218734,284147.55818818,353449.201126702,Cidade de São Paulo
0,2020-10-14,203263.676229919,284629.181206826,354305.308183257,Cidade de São Paulo
0,2020-10-15,203498.436865367,285102.344807479,355147.593851889,Cidade de São Paulo
0,2020-10-16,203728.684799478,285567.288928604,355976.268896717,Cidade de São Paulo
0,2020-10-17,203954.536558034,286024.19741207,356791.538722198,Cidade de São Paulo
0,2020-10-18,204176.110561167,286473.255059672,357593.606416723,Cidade de São Paulo
0,2020-10-19,204393.514903657,286914.635879588,358382.672162852,Cidade de São Paulo
0,2020-10-20,204606.754435329,287348.408768898,359158.92804658,Cidade de São Paulo
0,2020-10-21,204815.790272931,287774.596491208,359922.560965437,Cidade de São Paulo
0,2020-10-22,205020.781936928,288193.423542697,360673.766246622,Cidade de São Paulo
0,2020-10-23,205221.877978206,288605.102064474,361412.736528434,Cidade de São Paulo
0,2020-10-24,205419.177037073,289009.792000278,362139.659577081,Cidade de São Paulo
0,2020-10-25,205612.779773026,289407.654452531,362854.720923572,Cidade de São Paulo
0,2020-10-26,205802.777697924,289798.840661908,363558.103358793,Cidade de São Paulo
0,2020-10-27,205989.169685262,290183.404006398,364249.982464769,Cidade de São Paulo
0,2020-10-28,206171.916139441,290561.354832683,364930.529128402,Cidade de São Paulo
0,2020-10-29,206351.155619597,290932.891483455,365599.921278908,Cidade de São Paulo
0,2020-10-30,206527.016828873,291298.201365826,366258.334309757,Cidade de São Paulo
0,2020-10-31,206699.583658942,291657.423504737,366905.939208777,Cidade de São Paulo
0,2020-11-01,206868.942043189,292010.69819674,367542.904833473,Cidade de São Paulo
0,2020-11-02,207035.169880418,292358.156784064,368169.397479106,Cidade de São Paulo
0,2020-11-03,207198.262496001,292699.839766738,368785.577045643,Cidade de São Paulo
0,2020-11-04,207358.181564011,293035.7475761,369391.599200121,Cidade de São Paulo
0,2020-11-05,207515.047591458,293366.055319487,369987.625465451,Cidade de São Paulo
