Municipio,TMinimo,TMediana,TMaximo,MMinimo,MMediana,MMaximo
GUAIÇARA,2020-08-24,2020-08-24,2020-08-24,0.0949342090353715,0.124872611557964,0.198498800710322
AURIFLAMA,2020-08-24,2020-08-24,2020-08-24,0.030940343781598,0.0406976744186052,0.0646934460887945
IPAUSSU,2020-08-24,2020-08-24,2020-08-24,0.0099232601217254,0.01305265424508,0.0207486347999712
HORTOLÂNDIA,2020-08-24,2020-08-24,2020-08-24,0.65944892028925,0.867412386981776,1.37884774242298
BARRA DO TURVO,2020-08-24,2020-08-24,2020-08-24,0.0309858054094896,0.0407574728016977,0.0647885022198413
APARECIDA,2020-08-24,2020-08-24,2020-08-24,0.0635344601078494,0.083570654226828,0.132844780225503
OSASCO,2020-08-24,2020-08-24,2020-08-24,2.02181039978143,2.65940747030072,4.22742174499751
BARUERI,2020-08-24,2020-08-24,2020-08-24,0.666532147314342,0.87672937677786,1.39365812620275
ÁLVARO DE CARVALHO,2020-08-24,2020-08-24,2020-12-30,0.00168695422069343,0.0023536732601217,0.00352726791599522
SABINO,2020-08-24,2020-08-24,2020-08-24,0.00186694609705729,0.00245570524204464,0.00390361456657473
TARABAI,2020-08-24,2020-08-24,2020-08-24,0.017187615469044,0.0226078928963733,0.0359377414352737
BARÃO DE ANTONINA,2020-09-16,2020-09-17,2020-09-18,5.73967584367273e-08,3.6342207448828e-07,1.44663142109507e-06
ESTRELA DO NORTE,2020-08-24,2020-08-24,2020-08-24,0.00722843641221478,0.00950799233959624,0.0151140034073582
PARANAPUÃ,2020-08-24,2020-08-24,2020-08-24,0.0120632447852389,0.0158675033531328,0.0252231481873175
RUBIÁCEA,2020-08-24,2020-08-24,2020-08-24,0.00199425865742,0.00262316702487435,0.00416981355642364
MORRO AGUDO,2020-08-24,2020-08-24,2020-08-24,0.121735563353592,0.160126026960198,0.254537996102965
RIO GRANDE DA SERRA,2020-08-24,2020-08-24,2020-08-24,0.112915572523523,0.148524568433718,0.236096197094636
LAGOINHA,2020-08-24,2020-08-24,2020-08-24,0.0162092472256928,0.0213209869553639,0.033892062380994
PRESIDENTE BERNARDES,2020-08-24,2020-08-24,2020-08-24,0.0863806507342355,0.113621607583431,0.180614087898856
SALTO,2020-08-24,2020-08-24,2020-08-24,0.297423875785036,0.391219313736855,0.621886285732352
MAUÁ,2020-08-24,2020-08-24,2020-08-24,1.60900104212834,2.11641476946622,3.36427490626841
LINDÓIA,2020-08-24,2020-08-24,2020-08-24,0.0241197475543873,0.0317261385315062,0.0504321994319008
VÁRZEA PAULISTA,2020-08-24,2020-08-24,2020-08-24,0.32962219725399,0.433571681028528,0.689210048803787
CABRÁLIA PAULISTA,2020-08-24,2020-08-24,2020-10-16,0.00784117360764131,0.0106086466456324,0.0163951811796137
MIGUELÓPOLIS,2020-08-24,2020-08-24,2020-08-24,0.1135911396606,0.149413182069907,0.237508746563073
TUPI PAULISTA,2020-08-24,2020-08-24,2020-08-24,0.027789322206959,0.036552948327781,0.0581049464327326
IACRI,2020-08-24,2020-08-24,2020-08-24,0.00267928023286583,0.00352421664617156,0.0056021313959922
ARTUR NOGUEIRA,2020-08-24,2020-08-24,2020-08-24,0.178816248809902,0.2352076475359,0.373888520238886
ARUJÁ,2020-08-24,2020-08-24,2020-08-24,0.259343752818396,0.34113026310262,0.542264210438461
GUARAREMA,2020-08-24,2020-08-24,2020-08-24,0.118539208840211,0.155921671758776,0.24785470939317
TUIUTI,2020-08-24,2020-08-24,2020-08-24,0.0129996042013906,0.0170991525851625,0.0271809906029076
BROTAS,2020-08-24,2020-08-24,2020-08-24,0.0220299639452779,0.0289773218561255,0.0460626518855811
ARARAS,2020-08-24,2020-08-24,2020-08-24,0.357415390156334,0.470129720712169,0.747323088508693
SÃO JOÃO DAS DUAS PONTES,2020-08-24,2020-08-24,2020-08-24,0.00920957397582756,0.0121139004093811,0.0192563819494573
ALVINLÂNDIA,2020-08-24,2020-08-24,2020-08-24,0.00267928023286584,0.00352421664617157,0.00560213139599221
INÚBIA PAULISTA,2020-08-24,2020-08-24,2020-08-24,0.000793860809738024,0.00104421233960639,0.00165989078399769
PIRANGI,2020-08-24,2020-08-24,2020-08-24,0.095802747976661,0.126015052485641,0.200314836678473
GABRIEL MONTEIRO,2020-08-24,2020-08-24,2020-08-24,0.00336531148439612,0.00442659435447523,0.00703656037646505
TEJUPÁ,2020-08-24,2020-08-24,2020-08-24,0.000186694609705752,0.000245570524204461,0.000390361456657481
ÁGUAS DE SÃO PEDRO,2020-08-24,2020-08-24,2020-08-24,0.0139511127386417,0.0183507283572003,0.0291705084535235
SERRANA,2020-08-24,2020-08-24,2020-08-24,0.31374034237237,0.41268133269568,0.656002534051318
VALINHOS,2020-08-24,2020-08-24,2020-08-24,0.607172155162317,0.798649648538664,1.26954177897574
ROSANA,2020-08-24,2020-08-24,2020-08-24,0.0295562733299449,0.0388771242330157,0.0617994805989757
GUATAPARÁ,2020-08-24,2020-08-24,2020-08-24,0.0307399635035186,0.0404341023208047,0.0642744691437207
PORANGABA,2020-08-24,2020-08-24,2020-08-24,0.00289376645043906,0.00380634312516902,0.00605060257819075
SÃO FRANCISCO,2020-08-24,2020-08-24,2020-08-24,0.0163437509993558,0.0214979077687605,0.0341732975441076
SANDOVALINA,2020-08-24,2020-08-24,2020-08-24,0.00385516608651454,0.00507092924778465,0.00806080181725768
RANCHARIA,2020-08-24,2020-08-24,2020-08-24,0.158814483433524,0.208898135888869,0.332066647179188
CESÁRIO LANGE,2020-08-24,2020-08-24,2020-08-24,0.0305219461200368,0.0401473310892642,0.0638186146146227
LARANJAL PAULISTA,2020-08-24,2020-08-24,2020-08-24,0.0104766018927585,0.0137804975876965,0.0219056221394034
RIBEIRÃO DO SUL,2020-08-24,2020-08-24,2020-08-24,0.00327467584016936,0.00430737590087637,0.00684704948399048
MIRA ESTRELA,2020-08-24,2020-08-24,2020-08-24,0.0045399308331544,0.00597164104687786,0.00949258265114095
MORUNGABA,2020-08-24,2020-08-24,2020-08-24,0.0128429824640244,0.0168931386985942,0.0268535087884145
CORUMBATAÍ,2020-08-24,2020-08-24,2020-08-24,0.0168711130792878,0.0221915784784748,0.0352759637112379
SANTA ERNESTINA,2020-08-24,2020-08-24,2020-08-24,0.0109017969239438,0.0143397819015927,0.0227946662955187
BARBOSA,2020-08-24,2020-08-24,2020-08-24,0.0140844517680287,0.018526117113175,0.0294493082422418
COLINA,2020-08-24,2020-08-24,2020-08-24,0.0303520413561671,0.0399238452479009,0.0634633591992611
GUZOLÂNDIA,2020-08-24,2020-08-24,2020-08-24,0.00186961749133108,0.0024592190858197,0.0039092002091472
PARAÍSO,2020-08-24,2020-08-24,2020-08-24,0.0345034743319734,0.0453844719562724,0.0721436281486718
TARUMÃ,2020-08-24,2020-08-24,2020-08-24,0.0150833553850225,0.0198400344525214,0.0315379248959562
ITAPECERICA DA SERRA,2020-08-24,2020-08-24,2020-08-24,0.917448990880786,1.20677522493305,1.91830243547801
