date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-07,606288.142857143,606288.142857143,606288.142857143,24603.7142857143,24603.7142857143,24603.7142857143
2020-08-08,617389.45019818,615999.831092491,618244.878147915,24934.0996667886,24912.073974717,24989.1638969676
2020-08-09,628269.23182081,625564.708622871,630055.703459625,25256.2668481086,25219.6880191586,25335.0483420371
2020-08-10,639026.455994706,635074.195478316,641846.732199352,25570.6435890209,25526.3898831964,25647.4206848173
2020-08-11,649730.94029966,644588.724748493,653679.810192582,25877.8187839637,25832.204968111,25931.6688420024
2020-08-12,660422.279003934,654146.529721308,665589.97298139,26175.4791943346,26137.257765378,26197.9847989241
2020-08-13,671122.181543805,558357.418854476,712669.698117472,26449.9002316862,23561.1474813146,27667.5381869814
2020-08-14,681867.06408656,566521.639936386,725405.769199633,26735.8728478753,23764.9046423685,28014.154231632
2020-08-15,692677.92781818,574759.430549426,738250.328312723,27003.3402644314,23947.3308808276,28364.5784262716
2020-08-16,703571.356174769,583072.329532917,751198.134523059,27272.5907200704,24119.5376409922,28718.8919155878
2020-08-17,714560.99413013,591458.971584323,764319.343854234,27538.7049162584,24283.3164346644,29077.2015494403
2020-08-18,725657.720688975,599915.807022916,777678.612196931,27800.503369826,24440.1488811929,29439.6328830387
2020-08-19,736869.969281787,608437.629263465,791198.665597038,28059.1846253162,24591.2569539651,29806.3238838627
2020-08-20,748206.600117411,616894.241735938,804891.084509918,28315.261984655,24737.6452889821,30177.419525221
2020-08-21,759675.715938991,625003.545519608,818901.036566524,28569.566811773,24880.1402234326,30553.0731529111
2020-08-22,771285.103457529,633102.073576965,833133.646283834,28822.9845044447,25019.419873799,30933.4446158044
2020-08-23,783042.074968069,641187.306730741,847595.457456125,29075.1937858291,25156.0394913262,31318.6992875111
2020-08-24,794953.826586884,649256.62224067,862292.703987209,29326.5133807798,25290.4520902215,31709.0065813656
2020-08-25,807026.73449958,657306.988778394,877230.511027141,29577.2258522379,25423.0259176172,32104.539226901
2020-08-26,819139.73387935,665334.896877401,892412.542987214,29827.5783551337,25554.0579397742,32505.4708032631
2020-08-27,830881.78599076,673337.449674302,907843.640184631,30077.7825103626,25683.7847147156,32911.9725728292
2020-08-28,842771.956851337,681311.582976046,923528.014332614,30328.022523838,25812.3947062194,33324.2165295931
2020-08-29,855000.998356024,689254.175452832,939469.428613797,30578.456994681,25940.036054413,33742.3741843695
2020-08-30,866971.700698031,697161.920645254,955670.780243321,30829.2212429799,26066.823301375,34166.6158090401
2020-08-31,879007.667837231,705031.452738544,972134.332369099,31080.4284102684,26192.8425583346,34597.1088156277
2020-09-01,891105.777000218,712859.053951822,988860.79696804,31332.171344737,26318.1561527687,35034.0167844924
2020-09-02,903261.104133378,720640.59565191,1005848.94749025,31584.5220123242,26442.8055735499,35477.4965003695
2020-09-03,915803.161843813,728372.553846562,1023098.41285454,31837.5302357599,26566.8136901519,35927.6942465704
