date,median_cases,min_cases,max_cases,median_deaths,min_deaths,max_deaths
2020-08-16,698848,698848,698848,26900.1428571429,26900.1428571429,26900.1428571429
2020-08-17,708953.685714286,708322.080357143,709675.520408163,27210.9694748773,27152.6894840521,27267.4834053744
2020-08-18,718724.358886929,717482.583447696,720143.449676061,27489.9687184633,27386.5050058224,27601.131324964
2020-08-19,728244.641659421,726405.669842479,730346.680926374,27741.7524239206,27603.6142344293,27905.8484418777
2020-08-20,737565.972530687,735140.162692353,740339.391825862,27970.3369421041,27805.8927875942,28185.8002624606
2020-08-21,746718.579422899,743716.024486785,750151.963542506,28179.178916484,27992.7351047075,28444.5792124142
2020-08-22,755720.301696663,548145.482594415,785418.877046099,28379.6232710498,25895.5585161281,29993.5161379463
2020-08-23,764581.248022416,554199.162363852,795234.065433582,28569.4268686476,26031.7963219109,30228.9560808769
2020-08-24,773307.144252882,560161.791074638,804894.57543648,28742.5350881775,26158.2841028861,30450.4805628169
2020-08-25,781900.299844738,566021.642394636,814402.283354214,28896.7011482133,26276.5293805686,30660.0181179868
2020-08-26,790360.535356246,571785.204704648,823757.247074478,29041.961187892,26387.7800172223,30859.1837171626
2020-08-27,798688.543300751,577453.015844555,832990.011709298,29181.8136875086,26493.0645678604,31052.8764019542
2020-08-28,806884.336635623,583025.14420053,842090.179310314,29318.2697664976,26593.233501113,31247.7298994876
2020-08-29,814947.753425876,588501.693100412,851050.23664229,29449.1246604033,26688.9309828486,31435.220029088
2020-08-30,822878.283877426,593882.431850041,859869.762996748,29572.7481339603,26780.6309673619,31615.9848323701
2020-08-31,830675.458447575,599167.253961994,868548.34873357,29685.6255229389,26868.8968059029,31790.5851147235
2020-09-01,838338.212543281,604355.239124539,877084.614643503,29794.5295286428,26954.1163720692,31959.5142818479
2020-09-02,845864.792243161,609444.496828307,885476.015468713,29899.8555150732,27036.6088107618,32123.2067551013
2020-09-03,853255.039002884,614435.313202543,893722.315468191,30002.1531389543,27116.6357441617,32282.0452784416
2020-09-04,860546.055160457,619213.913383458,901823.244348423,30104.0063348833,27194.4134971271,32436.3681277108
2020-09-05,867750.92211286,623856.487494516,909778.820030447,30202.3038037715,27270.1210441394,32586.47481622
2020-09-06,874834.091688108,628408.416767414,917588.931093952,30296.2515884593,27343.9068325868,32732.6311283453
2020-09-07,881564.990532823,632871.604276144,925253.702951335,30389.8596991807,27415.8940612475,32875.0733950881
2020-09-08,888119.944664175,637247.636075697,932772.608503507,30484.321627411,27486.1853513339,33014.012292951
2020-09-09,894523.790571827,641537.714114526,940144.251687269,30576.7745583632,27554.8658439374,33149.6359287903
2020-09-10,900777.954384178,645743.579191042,947369.241497656,30667.3110441122,27622.0055670701,33282.1124566736
2020-09-11,907195.171934827,649866.891667467,954448.216231892,30756.0094141079,27687.6638494072,33411.5930422823
2020-09-12,913346.956765252,653909.315810176,961382.096197501,30842.9360324217,27751.8911908845,33538.2139544119
2020-09-13,919184.546661064,657872.405705237,968171.716625925,30928.1477081777,27814.731026958,33662.0984409293
2020-09-14,924875.014910091,661757.703527232,974818.123958535,31011.5449427215,27876.220888373,33783.3582731509
2020-09-15,930379.455828366,665566.500554593,981428.445257597,31092.1575195714,27936.3936217408,33902.0951607423
2020-09-16,935444.543885454,669299.777149054,988045.124265057,31171.1831689798,27995.2777732195,34018.4018010232
2020-09-17,940344.128680633,672958.977524188,994545.927822083,31248.6495659938,28052.8977506399,34132.3627407692
2020-09-18,945284.888816551,676545.488308467,1000931.86669861,31324.5820784333,28109.2759800111,34244.0557109398
2020-09-19,950117.890089513,680060.709462845,1007203.98534651,31399.004114488,28164.4332343887,34353.5523817819
2020-09-20,955199.868547105,683505.955424863,1013363.29425367,31471.9378082017,28218.3890884305,34460.9190727453
2020-09-21,960248.004355364,686680.485318088,1019410.83022096,31543.4040037949,28271.162047326,34566.2172980645
2020-09-22,965243.90988745,689501.280570605,1025347.51791055,31613.4227357093,28322.7698718369,34669.5043057499
