"Municipio","DRS","Minimo","Mediana","Máximo"
"SANTÓPOLIS DO AGUAPEÍ","Araçatuba",1.91620664134509,2.1488326891797,2.45026323896002
"CAMPO LIMPO PAULISTA","Campinas",1.88406098863181,2.14739007976437,2.4063735194006
"BARRINHA","Ribeirão Preto",1.65263644620881,1.88295209377056,2.09900933716773
"DIVINOLÂNDIA","São João da Boa Vista",1.62138022467796,1.84173714828889,2.07074508371216
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.5591684108111,1.77113122632991,1.97845864696441
"IBIRAREMA","Marília",1.52721065891033,1.7517001928884,1.95896600919429
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.52631563182029,1.71544588017189,1.93705195815949
"PONGAÍ","Bauru",1.48583219525091,1.69155703262838,1.89305052862037
"BOCAINA","Bauru",1.4705004370508,1.68624644325839,1.88186486491535
"BALBINOS","Bauru",1.44823184848717,1.65804222244333,1.84937308931357
"RUBINÉIA","São José do Rio Preto",1.34768732935839,1.58088060502266,1.82925098598461
"RINÓPOLIS","Marília",1.37665724775353,1.57046435990669,1.75501865067882
"ASSIS","Marília",1.34689984568867,1.52639809305672,1.70354774510776
"POLONI","São José do Rio Preto",1.32073268955649,1.52383289348911,1.70973660360653
"IGARATÁ","Taubaté",-0.900275791817281,1.51875172046629,1.79385810010945
"MATÃO","Araraquara",1.32324560604622,1.50669350690951,1.67824976873081
"PARAIBUNA","Taubaté",1.31806725054319,1.50280083668245,1.6785698504163
"RAFARD","Piracicaba",1.30463025541993,1.49165809645422,1.66802210245105
"SANTO ANTÔNIO DO PINHAL","Taubaté",1.29596117407018,1.4854592028773,1.68994899814232
"SANTA CRUZ DA CONCEIÇÃO","Piracicaba",1.308494620274,1.4740706596418,1.6708987492492
"JUMIRIM","Sorocaba",1.30516042139243,1.47029992061386,1.67438126502645
"PEDERNEIRAS","Bauru",1.28746529097329,1.4669015723917,1.6314948551097
"SANTO ANTÔNIO DO ARACANGUÁ","Araçatuba",1.2694412880357,1.46027967145933,1.62482560176219
"SERRA NEGRA","Campinas",1.27366986166648,1.44454690541537,1.61816580813253
"UNIÃO PAULISTA","São José do Rio Preto",1.29125548950819,1.4394210480227,1.64115801076713
"GUAIÇARA","Bauru",1.25044371673369,1.43440083643982,1.60166168940067
"BANANAL","Taubaté",1.24725669513994,1.43010063438815,1.59136691284393
"BOFETE","Bauru",1.24870594967089,1.42993824021426,1.594108486271
"SALES OLIVEIRA","Franca",1.2572541301638,1.41657236950652,1.59202432860503
"SALES","São José do Rio Preto",1.22421456360953,1.40813957607932,1.5707962453246
"ITUVERAVA","Franca",1.23604111860104,1.40742095991272,1.56928310026338
"TUPI PAULISTA","Presidente Prudente",1.22533905203294,1.40414122731678,1.56371210614953
"PIACATU","Araçatuba",1.16735279124441,1.38576888669379,1.51298338665158
"AMPARO","Campinas",1.21631747081625,1.38527983579716,1.54027490990886
"JAÚ","Bauru",1.21674420017131,1.3835229993399,1.54078825277962
"POMPÉIA","Marília",1.20295485160011,1.37466557328783,1.53201546512281
"TARUMÃ","Marília",1.19150855122086,1.35385030534929,1.51198767409999
"TAQUARITUBA","Bauru",1.17734749697983,1.3464977140011,1.49857561290784
"FERNANDO PRESTES","São José do Rio Preto",1.20966926815676,1.34357821222369,1.53545873107081
"TABATINGA","Araraquara",1.18738573034345,1.34234209077567,1.5053936454272
