DRS,Date,Infimo,Mediana,Sup,Regiao
I,2020-07-26,276190.428571429,276190.428571429,276190.428571429,Grande São Paulo
I,2020-07-27,281318.560476176,281320.045747688,281321.233964898,Grande São Paulo
I,2020-07-28,286519.544001943,286543.287078169,286559.593648771,Grande São Paulo
I,2020-07-29,291780.805976422,291837.375301932,291873.615379016,Grande São Paulo
I,2020-07-30,297090.764409226,297185.07945639,297256.45603061,Grande São Paulo
I,2020-07-31,302332.798844701,302566.600315168,302691.923361899,Grande São Paulo
I,2020-08-01,201260.25860636,307974.558373512,320187.664992619,Grande São Paulo
I,2020-08-02,204563.716052852,313410.567183874,325944.299815223,Grande São Paulo
I,2020-08-03,207784.416937008,318841.495881392,331737.569302399,Grande São Paulo
I,2020-08-04,210909.971525821,324219.314530925,337592.414839806,Grande São Paulo
I,2020-08-05,213930.164928118,329662.065624755,343513.944713258,Grande São Paulo
I,2020-08-06,216837.631108498,335101.232488177,349478.505393944,Grande São Paulo
I,2020-08-07,219626.877747262,340441.473783667,355482.526166167,Grande São Paulo
I,2020-08-08,222294.227063449,345670.463167526,361522.544371914,Grande São Paulo
I,2020-08-09,224837.439829173,350826.568979131,367594.838799917,Grande São Paulo
I,2020-08-10,227255.660401485,355901.981897283,373695.579392372,Grande São Paulo
I,2020-08-11,229549.027438928,360884.500042354,379820.324906887,Grande São Paulo
I,2020-08-12,231718.619024775,365760.705858278,385964.167961784,Grande São Paulo
I,2020-08-13,233766.800507857,370533.675543668,392122.9772208,Grande São Paulo
I,2020-08-14,235696.64453422,375198.897426364,398292.516775143,Grande São Paulo
I,2020-08-15,237511.857574564,379752.696832122,404468.657347945,Grande São Paulo
I,2020-08-16,239216.533360784,384191.960608529,410647.066972148,Grande São Paulo
I,2020-08-17,240815.101979868,388514.202850931,416823.39428822,Grande São Paulo
I,2020-08-18,242312.108953085,392717.244984355,422992.82197054,Grande São Paulo
I,2020-08-19,243712.186646588,396799.277743579,429150.233310146,Grande São Paulo
I,2020-08-20,245020.251354353,400759.473034076,435291.38277023,Grande São Paulo
I,2020-08-21,246241.213153593,404597.450241025,441412.080511207,Grande São Paulo
I,2020-08-22,247379.962412094,408313.333044963,447508.393815,Grande São Paulo
I,2020-08-23,248441.259579445,411907.549122211,453576.35311708,Grande São Paulo
I,2020-08-24,249429.737593576,415380.877630552,459612.117271332,Grande São Paulo
I,2020-08-25,250349.812540513,418734.224393631,465611.558314208,Grande São Paulo
I,2020-08-26,251205.697645815,421968.665346428,471570.409491401,Grande São Paulo
I,2020-08-27,252001.536025015,425085.869566862,477485.304495501,Grande São Paulo
I,2020-08-28,252741.271951967,428087.728659192,483353.030006714,Grande São Paulo
I,2020-08-29,253428.669243404,430976.397286709,489170.695503612,Grande São Paulo
I,2020-08-30,254067.270404777,433754.149433882,494935.452198721,Grande São Paulo
I,2020-08-31,254660.418049157,436423.411108147,500644.628703632,Grande São Paulo
I,2020-09-01,255211.223699049,438986.605276439,506295.352609092,Grande São Paulo
I,2020-09-02,255693.617516274,441446.182415908,511884.673565436,Grande São Paulo
I,2020-09-03,256121.650547997,443804.909620583,517410.457613005,Grande São Paulo
I,2020-09-04,256515.873437943,446065.618535589,522870.725565999,Grande São Paulo
I,2020-09-05,256878.931879215,448231.236129916,528263.794931674,Grande São Paulo
I,2020-09-06,257213.257082444,450304.685085873,533588.024656398,Grande São Paulo
I,2020-09-07,257521.102403988,452288.90845936,538841.92775503,Grande São Paulo
I,2020-09-08,257804.511402163,454186.766308608,544023.841449879,Grande São Paulo
I,2020-09-09,258065.355785168,456001.059576271,549132.030728627,Grande São Paulo
I,2020-09-10,258305.439356596,457734.72889576,554165.446475608,Grande São Paulo
I,2020-09-11,258526.423279288,459390.686578875,559123.159311654,Grande São Paulo
I,2020-09-12,258729.853610308,460971.841976492,564004.480570893,Grande São Paulo
I,2020-09-13,258917.140883133,462481.034933196,568808.740920235,Grande São Paulo
I,2020-09-14,259089.583403335,463921.056045901,573535.385836458,Grande São Paulo
I,2020-09-15,259248.352550742,465294.579822515,578183.697500123,Grande São Paulo
I,2020-09-16,259394.516119091,466604.184582906,582752.882200114,Grande São Paulo
I,2020-09-17,259529.096083196,467852.490351098,587242.706189945,Grande São Paulo
I,2020-09-18,259653.029751082,469042.048262648,591653.021323419,Grande São Paulo
I,2020-09-19,259767.186688919,470175.361890225,595983.86812169,Grande São Paulo
I,2020-09-20,259872.357621578,471254.84375333,600235.288454576,Grande São Paulo
I,2020-09-21,259969.268220632,472282.832185822,604407.406058002,Grande São Paulo
I,2020-09-22,260058.57169792,473261.54884731,608500.19610307,Grande São Paulo
I,2020-09-23,260140.862489101,474193.115241449,612513.557591698,Grande São Paulo
I,2020-09-24,260216.708130219,475079.648795136,616447.841628228,Grande São Paulo
I,2020-09-25,260286.628378912,475923.190300135,620303.458439026,Grande São Paulo
I,2020-09-26,260351.105201398,476725.721411569,624080.963870627,Grande São Paulo
I,2020-09-27,260410.576301469,477489.136343012,627780.902788886,Grande São Paulo
I,2020-09-28,260465.443028229,478215.25549586,631403.875838758,Grande São Paulo
I,2020-09-29,260516.066362045,478905.798513002,634950.350225878,Grande São Paulo
I,2020-09-30,260562.774787158,479562.397521017,638420.718382717,Grande São Paulo
I,2020-10-01,260605.88186459,480186.664100335,641815.733426408,Grande São Paulo
I,2020-10-02,260645.674744622,480780.141477488,645136.185913583,Grande São Paulo
I,2020-10-03,260682.419974847,481344.3183601,648382.975404786,Grande São Paulo
I,2020-10-04,260716.359575063,481880.610326037,651556.98065547,Grande São Paulo
I,2020-10-05,260747.715524085,482390.370406482,654659.114234994,Grande São Paulo
I,2020-10-06,260776.687477943,482874.871835888,657690.168186304,Grande São Paulo
I,2020-10-07,260803.457284252,483335.318271447,660650.860949196,Grande São Paulo
I,2020-10-08,260828.198690752,483772.89039299,663542.194208588,Grande São Paulo
I,2020-10-09,260851.070925988,484188.714125747,666365.188592107,Grande São Paulo
I,2020-10-10,260872.222073053,484583.871218379,669120.942425079,Grande São Paulo
I,2020-10-11,260891.786640591,484959.386778906,671810.525022657,Grande São Paulo
I,2020-10-12,260909.88810878,485316.237212562,674435.021115949,Grande São Paulo
I,2020-10-13,260926.637595343,485655.338999482,676995.405753751,Grande São Paulo
I,2020-10-14,260942.136457209,485977.556341443,679492.581705825,Grande São Paulo
I,2020-10-15,260956.481671133,486283.733524768,681927.670650922,Grande São Paulo
I,2020-10-16,260969.762210887,486574.673575998,684301.798236097,Grande São Paulo
I,2020-10-17,260982.061017941,486851.146148558,686616.142200038,Grande São Paulo
I,2020-10-18,260993.453483407,487113.879001037,688871.84533863,Grande São Paulo
I,2020-10-19,261004.008900934,487363.563799874,691070.051609158,Grande São Paulo
I,2020-10-20,261013.789674465,487600.848683182,693211.805304425,Grande São Paulo
I,2020-10-21,261022.852831801,487826.343858597,695298.08093367,Grande São Paulo
I,2020-10-22,261031.253014713,488040.644053012,697330.020073159,Grande São Paulo
I,2020-10-23,261039.040422423,488244.314027004,699308.757366696,Grande São Paulo
I,2020-10-24,261046.261972996,488437.894355577,701235.459937538,Grande São Paulo
I,2020-10-25,261052.960349548,488621.895490058,703111.256847107,Grande São Paulo
I,2020-10-26,261059.174836371,488796.801926934,704937.268457351,Grande São Paulo
I,2020-10-27,261064.940844265,488963.067193152,706714.525522073,Grande São Paulo
I,2020-10-28,261070.290801428,489121.11788698,708443.993150321,Grande São Paulo
I,2020-10-29,261075.255817166,489271.369250165,710126.762970801,Grande São Paulo
I,2020-10-30,261079.864511447,489414.21524525,711763.912765856,Grande São Paulo
I,2020-10-31,261084.143706419,489550.032748378,713356.538753946,Grande São Paulo
I,2020-11-01,261088.117825034,489679.177346284,714905.698665088,Grande São Paulo
I,2020-11-02,261091.809376855,489801.986299292,716412.435629579,Grande São Paulo
I,2020-11-03,261095.238672204,489918.775107358,717877.713439715,Grande São Paulo
I,2020-11-04,261098.424353242,490029.840403806,719302.435831167,Grande São Paulo
I,2020-11-05,261101.384318638,490135.470767125,720687.602070986,Grande São Paulo
I,2020-11-06,261104.135057607,490235.93986908,722034.193994774,Grande São Paulo
I,2020-11-07,261106.692066072,490331.509498303,723343.202440121,Grande São Paulo
I,2020-11-08,261109.069466341,490422.426549189,724615.581427161,Grande São Paulo
I,2020-11-09,261111.28029215,490508.925115443,725852.267585217,Grande São Paulo
I,2020-11-10,261113.336315978,490591.224108429,727054.128434732,Grande São Paulo
I,2020-11-11,261115.248369784,490669.529321924,728221.977934831,Grande São Paulo
I,2020-11-12,261117.026856658,490744.040951842,729356.702249513,Grande São Paulo
I,2020-11-13,261118.681373161,490814.94883231,730459.16897097,Grande São Paulo
I,2020-11-14,261120.220962405,490882.434610761,731530.248745224,Grande São Paulo
I,2020-11-15,261121.653872786,490946.669571008,732570.778432762,Grande São Paulo
I,2020-11-16,261122.987726844,491007.816108795,733581.576889132,Grande São Paulo
I,2020-11-17,261124.229416707,491066.026062694,734563.403671799,Grande São Paulo
I,2020-11-18,261125.385300334,491121.442186524,735516.971591596,Grande São Paulo
I,2020-11-19,261126.461482093,491174.203391343,736443.048244999,Grande São Paulo
I,2020-11-20,261127.463600053,491224.441413822,737342.383120084,Grande São Paulo
I,2020-11-21,261128.396981441,491272.282380578,738215.725269255,Grande São Paulo
I,2020-11-22,261129.266489072,491317.845223549,739063.793693563,Grande São Paulo
I,2020-11-23,261130.0766223,491361.242719839,739887.290143742,Grande São Paulo
I,2020-11-24,261130.831453601,491402.580311958,740686.866146,Grande São Paulo
I,2020-11-25,261131.534750183,491441.957159436,741463.133140413,Grande São Paulo
I,2020-11-26,261132.190125486,491479.469802604,742216.744374676,Grande São Paulo
I,2020-11-27,261132.800920724,491515.209820834,742948.336382479,Grande São Paulo
I,2020-11-28,261133.37030129,491549.264958999,743658.543409677,Grande São Paulo
I,2020-11-29,261133.901158648,491581.717967967,744347.973593298,Grande São Paulo
I,2020-11-30,261134.396171197,491612.647338469,745017.219331152,Grande São Paulo
I,2020-12-01,261134.857765757,491642.126461286,745666.830934943,Grande São Paulo
I,2020-12-02,261135.288193859,491670.224380529,746297.324821865,Grande São Paulo
I,2020-12-03,261135.6896115,491697.008361499,746909.24952911,Grande São Paulo
I,2020-12-04,261136.064014319,491722.542237445,747503.138723863,Grande São Paulo
I,2020-12-05,261136.413297926,491746.887222435,748079.522967856,Grande São Paulo
I,2020-12-06,261136.739194961,491770.101059457,748638.910539592,Grande São Paulo
I,2020-12-07,261137.043312105,491792.238539652,749181.795824178,Grande São Paulo
I,2020-12-08,261137.327106636,491813.350900875,749708.63824341,Grande São Paulo
I,2020-12-09,261137.591934882,491833.486369383,750219.868875984,Grande São Paulo
I,2020-12-10,261137.839092449,491852.691964685,750715.943654143,Grande São Paulo
I,2020-12-11,261138.06977972,491871.012327818,751197.30561818,Grande São Paulo
I,2020-12-12,261138.285139908,491888.490309541,751664.394503254,Grande São Paulo
I,2020-12-13,261138.486218524,491905.166342341,752117.631282111,Grande São Paulo
I,2020-12-14,261138.673986038,491921.078809001,752557.424946649,Grande São Paulo
I,2020-12-15,261138.849323595,491936.263609605,752984.155640796,Grande São Paulo
I,2020-12-16,261139.013054141,491950.75455284,753398.180012463,Grande São Paulo
I,2020-12-17,261139.165961239,491964.584628051,753799.874076192,Grande São Paulo
I,2020-12-18,261139.308771489,491977.785171942,754189.602876734,Grande São Paulo
I,2020-12-19,261139.442178724,491990.386295464,754567.728297414,Grande São Paulo
I,2020-12-20,261139.566817793,492002.4164196,754934.596585867,Grande São Paulo
I,2020-12-21,261139.68327854,492013.902537937,755290.543831994,Grande São Paulo
I,2020-12-22,261139.792097072,492024.869903492,755635.882450429,Grande São Paulo
I,2020-12-23,261139.893775999,492035.34231277,755970.905509201,Grande São Paulo
I,2020-12-24,261139.988791921,492045.34300466,756295.921267792,Grande São Paulo
I,2020-12-25,261140.077587143,492054.894065995,756611.228779621,Grande São Paulo
I,2020-12-26,261140.160585171,492064.016742365,756917.124250311,Grande São Paulo
I,2020-12-27,261140.238173673,492072.731094135,757213.89095764,Grande São Paulo
I,2020-12-28,261140.310713171,492081.056184245,757501.803674728,Grande São Paulo
I,2020-12-29,261140.378531683,492089.00985073,757781.117824703,Grande São Paulo
I,2020-12-30,261140.441938029,492096.608914009,758052.072983905,Grande São Paulo
II,2020-07-26,6025.28571428571,6025.28571428571,6025.28571428571,Araçatuba
II,2020-07-27,6311.07648572819,6311.26183966386,6311.49353208344,Araçatuba
II,2020-07-28,6603.96632787046,6604.77553235071,6605.2842341935,Araçatuba
II,2020-07-29,6898.63625301354,6906.44239818245,6908.54222925336,Araçatuba
II,2020-07-30,7187.43970478566,7216.55786350904,7222.12810789316,Araçatuba
II,2020-07-31,7468.90423693508,7533.79807786247,7547.88866182721,Araçatuba
II,2020-08-01,5067.24205321534,7854.46353950178,8192.57152676261,Araçatuba
II,2020-08-02,5239.69706662378,8177.06677740383,8555.75616629586,Araçatuba
II,2020-08-03,5405.93870025731,8499.47400731514,8931.02917294004,Araçatuba
II,2020-08-04,5566.0167974436,8819.72761272861,9317.95407133509,Araçatuba
II,2020-08-05,5720.08369571032,9136.13946555653,9715.95774177506,Araçatuba
II,2020-08-06,5868.36664330039,9447.39543144219,10124.3729515669,Araçatuba
II,2020-08-07,6011.11368279882,9752.48052038548,10542.4441385259,Araçatuba
II,2020-08-08,6148.5777543025,10050.6734106017,10969.350104096,Araçatuba
II,2020-08-09,6280.99505070855,10341.4800270134,11404.2132683554,Araçatuba
II,2020-08-10,6408.58412458897,10624.6149289862,11846.1210706492,Araçatuba
II,2020-08-11,6525.78003332366,10903.545172217,12294.1311299498,Araçatuba
II,2020-08-12,6637.2124118989,11177.2706766799,12747.290585429,Araçatuba
II,2020-08-13,6743.57697666969,11444.5093745746,13204.6674173598,Araçatuba
II,2020-08-14,6841.17760968339,11705.3526254243,13665.3487867877,Araçatuba
II,2020-08-15,6934.13814479133,11959.9182182841,14128.4570233216,Araçatuba
II,2020-08-16,7022.67029287998,12208.6000269178,14593.1518372496,Araçatuba
II,2020-08-17,7106.96153661762,12454.4345786005,15058.6427489196,Araçatuba
II,2020-08-18,7187.16933532964,12694.6200975188,15524.184124016,Araçatuba
II,2020-08-19,7263.43326629069,12929.2033827079,15989.0823661408,Araçatuba
II,2020-08-20,7335.88921190833,13158.2285287762,16456.6001394282,Araçatuba
II,2020-08-21,7404.66336791662,13381.725449298,16924.773671311,Araçatuba
II,2020-08-22,7469.87790607326,13599.7138640816,17391.1938985709,Araçatuba
II,2020-08-23,7531.64801691057,13812.1985772626,17855.358300121,Araçatuba
II,2020-08-24,7590.08797691066,14019.1757673914,18316.8104694345,Araçatuba
II,2020-08-25,7645.30618406634,14220.6276041703,18775.1136934967,Araçatuba
II,2020-08-26,7697.41055442122,14416.5294239053,19229.8575163745,Araçatuba
II,2020-08-27,7746.51461607024,14606.8607398813,19680.6852845761,Araçatuba
II,2020-08-28,7792.73272581471,14791.6012741737,20127.2653651259,Araçatuba
II,2020-08-29,7836.18162005569,14970.7357056493,20569.2950040296,Araçatuba
II,2020-08-30,7876.97721726679,15144.2519913327,21006.4835617228,Araçatuba
II,2020-08-31,7915.23676505088,15312.146282346,21438.5586464769,Araçatuba
