"Municipio","DRS","Minimo","Mediana","Máximo"
"SÃO JOÃO DAS DUAS PONTES","São José do Rio Preto",2.80022753998809,4.57110744169919,8.07236105568444
"DESCALVADO","Araraquara",2.30058187926339,3.60692979423733,5.06041330998172
"MONGAGUÁ","Baixada Santista",2.26472162252924,3.47149235077298,4.77337531905913
"BOFETE","Bauru",2.19710140498787,3.40370987910419,4.87872807889498
"DOIS CÓRREGOS","Bauru",2.14705822267667,3.28959321118654,4.69953798942651
"URUPÊS","São José do Rio Preto",2.09567867076662,3.17318981099289,4.27547774685366
"FRANCA","Franca",2.19696034069184,2.88913343092314,3.90703054206162
"CASA BRANCA","São João da Boa Vista",1.88430669297275,2.88484448292143,4.68538987798126
"SANTO ANTÔNIO DE POSSE","Campinas",1.84880444949886,2.77356614323833,3.71921758683499
"PIRAPOZINHO","Presidente Prudente",1.90992408284815,2.76564682739097,3.74851013965006
"GARÇA","Marília",1.86765778771257,2.70537544210078,3.90437412490954
"SANTO ANASTÁCIO","Presidente Prudente",1.94659006630513,2.70176027422931,3.63588482150879
"BARUERI","Grande São Paulo",2.03523503623775,2.67649774480596,3.61727901679083
"OSVALDO CRUZ","Marília",1.87438848224095,2.65467002693734,3.67955909452754
"SÃO JOSÉ DO RIO PARDO","São João da Boa Vista",1.78662934221108,2.58191318188963,3.83329663232875
"ÁGUAS DE LINDÓIA","Campinas",1.83543922167588,2.57565767766435,3.52332411792021
"SÃO MIGUEL ARCANJO","Sorocaba",1.76184609806949,2.54552087067307,3.67575707540473
"BOA ESPERANÇA DO SUL","Araraquara",1.84690423230834,2.54269345253088,3.43005142605236
"IGARAPAVA","Franca",1.881311052347,2.49040255416483,3.29097816993188
"CAJOBI","Barretos",1.7915164089793,2.42672244223,3.20283984673383
"ITARARÉ","Sorocaba",1.77017137729754,2.42667416911055,3.371526836018
"TAIAÇU","Barretos",1.71515533987612,2.42635531763304,3.12715387177492
"PACAEMBU","Marília",1.75201514616235,2.41917438816101,3.29230702846129
"ITATIBA","Campinas",1.73692139539505,2.37705170486416,3.22583846718698
"TERRA ROXA","Barretos",1.73864739279377,2.32409624432579,3.06825416055514
"INDAIATUBA","Campinas",1.79976497259758,2.30851522521203,3.01269723353993
"VALENTIM GENTIL","São José do Rio Preto",1.49836738831648,2.27682129862378,2.88656399266161
"TAMBAÚ","São João da Boa Vista",1.57503059279141,2.26017563963407,3.16750290798165
"GUARUJÁ","Baixada Santista",1.79197226491343,2.25689664628117,2.85354997792795
"ILHA SOLTEIRA","Araçatuba",1.56059681827959,2.24083835711337,3.28692885035986
"PINDORAMA","São José do Rio Preto",1.70490251590782,2.23141557645007,2.82949632430531
"SEVERÍNIA","Barretos",1.69634786361546,2.22463471046954,2.95661698732419
"JUQUIÁ","Registro",1.69864473190341,2.22277012571603,2.9333888586201
"SETE BARRAS","Registro",1.67628689475566,2.22165033485484,2.95055822098773
"PALMARES PAULISTA","São José do Rio Preto",1.74406125075889,2.2063932116771,3.04807719814578
"ESPÍRITO SANTO DO PINHAL","São João da Boa Vista",1.626041071833,2.18177211218574,3.1814294901237
"IGARAÇU DO TIETÊ","Bauru",1.61939636456135,2.16893164647774,2.95455856761726
"PIQUETE","Taubaté",1.65746378565293,2.16549406876673,2.90832052838908
"BIRITIBA-MIRIM","Grande São Paulo",1.60147958349447,2.15856485321945,2.98839038669808
"OLÍMPIA","Barretos",1.64503820014076,2.15493235381794,2.9109462114669
"BRAGANÇA PAULISTA","Campinas",1.69260879427755,2.1399704302603,2.85887697027877
"CACHOEIRA PAULISTA","Taubaté",1.70869651670166,2.13388682164563,2.6995961565699
"HORTOLÂNDIA","Campinas",1.64217080158414,2.13004316451679,3.1283833767256
"GUAPIAÇU","São José do Rio Preto",1.48283089666101,2.09989056869113,2.61194980386604
"LINS","Bauru",1.67262478422655,2.0767627951154,2.60855170959604
"SÃO JOÃO DA BOA VISTA","São João da Boa Vista",1.58210259060968,2.06664133467394,2.97661657481616
"PINHALZINHO","Campinas",1.59891228588954,2.04729075373724,2.62467797269591
