"micro_reg_id","micro_reg_name","isolated","dt","ibge","ibge.conf","ibge.code"
"59138d8c03205749cd051b67","Microrregião Bom Despacho",0.358459125569758,"2020-05-14","BOM DESPACHO","BOM DESPACHO","31026"
"5913911203205749cd15dd99","Microrregião de Botucatu",0.411142227004197,"2020-05-14","BOTUCATU","BOTUCATU","35023"
"5913915403205749cd172986","Microrregião de Caririaçu",0.476306424558543,"2020-05-14","CARIRIAÇU","CARIRIAÇU","23030"
"5913914b03205749cd16f42b","Microrregião Serrana dos Quilombos",0.446234297555662,"2020-05-14","SERRANA DOS QUILOMBOS","SERRANA DOS QUILOMBOS","27008"
"5913910803205749cd15aa43","Microrregião Wenceslau Braz",0.375896080208126,"2020-05-14","WENCESLAU BRAZ","WENCESLAU BRAZ","41018"
"59138d8c03205749cd051b76","Microrregião Janaúba",0.360116662851328,"2020-05-14","JANAÚBA","JANAÚBA","31004"
"5913915403205749cd172a8e","Microrregião do Baixo Jaguaribe",0.458010352730926,"2020-05-14","BAIXO JAGUARIBE","BAIXO JAGUARIBE","23023"
"59138d8c03205749cd051b63","Microrregião Capelinha",0.389369480319244,"2020-05-14","CAPELINHA","CAPELINHA","31011"
"5913914b03205749cd16f57c","Microrregião do Alto Médio Canindé",0.419511029167885,"2020-05-14","ALTO MÉDIO CANINDÉ","ALTO MÉDIO CANINDÉ","22015"
"5913910603205749cd15a060","Microrregião Porecatú",0.344308723691292,"2020-05-14","PORECATU","PORECATU","41007"
"5913915403205749cd172a8a","Microrregião da Serra do Pereiro",0.442937928195013,"2020-05-14","SERRA DO PEREIRO","SERRA DO PEREIRO","23025"
"59138cf603205749cd0282c8","Microrregião Vitória",0.403512690858909,"2020-05-14","VITÓRIA","VITÓRIA","32009"
"5913912703205749cd1649fe","Microrregião de Parauapebas",0.423829228367437,"2020-05-14","PARAUAPEBAS","PARAUAPEBAS","15019"
"5913911c03205749cd161159","Microrregião de Piedade",0.399686166586024,"2020-05-14","PIEDADE","PIEDADE","35045"
"59138d8d03205749cd051b88","Microrregião Pirapora",0.362103695625863,"2020-05-14","PIRAPORA","PIRAPORA","31006"
"59138b8703205749cdfccbdc","Microrregião de Cachoeira do Sul",0.380838598188679,"2020-05-14","CACHOEIRA DO SUL","CACHOEIRA DO SUL","43022"
"5913915403205749cd17297b","Microrregião da Chapada do Araripe",0.419436371127173,"2020-05-14","CHAPADA DO ARARIPE","CHAPADA DO ARARIPE","23029"
"5913914e03205749cd170929","Microrregião de Sobral",0.528444773653034,"2020-05-14","SOBRAL","SOBRAL","23005"
"5913912703205749cd164996","Microrregião de São Felix do Xingu",0.403849344606382,"2020-05-14","SÃO FÉLIX DO XINGU","SÃO FÉLIX DO XINGU","15018"
"5913910303205749cd1590ea","Microrregião de Brasiléia",0.459533152517201,"2020-05-14","BRASILÉIA","BRASILÉIA","12005"
"59138b8a03205749cdfcdcab","Microrregião de Ijuí",0.377558680039007,"2020-05-14","IJUÍ","IJUÍ","43008"
"5913910303205749cd1590d7","Microrregião de Tarauacá",0.405558744340264,"2020-05-14","TARAUACÁ","TARAUACÁ","12002"
"59138cf603205749cd02841d","Microrregião Alegre",0.39200688091692,"2020-05-14","ALEGRE","ALEGRE","32011"
"59138d8c03205749cd051b70","Microrregião Guanhães",0.391617128947394,"2020-05-14","GUANHÃES","GUANHÃES","31035"
"591390ad03205749cd13d13f","Microrregião de Guarabira",0.475681206826473,"2020-05-14","GUARABIRA","GUARABIRA","25016"
"59138b8b03205749cdfcde65","Microrregião de Sananduva",0.330711936701023,"2020-05-14","SANANDUVA","SANANDUVA","43005"
"5913911503205749cd15ee1d","Microrregião de São Carlos",0.444436413491477,"2020-05-14","SÃO CARLOS","SÃO CARLOS","35025"
"5913911c03205749cd1610a9","Microrregião de Tatuí",0.399847209424154,"2020-05-14","TATUÍ","TATUÍ","35043"
"5913910c03205749cd15be2a","Microrregião de União da Vitória",0.424660700955526,"2020-05-14","UNIÃO DA VITÓRIA","UNIÃO DA VITÓRIA","41033"
"59138d8503205749cd04ff03","Microrregião Macacu-Caceribu",0.437660900296687,"2020-05-14","MACACU-CACERIBU","MACACU-CACERIBU","33016"
"5913912b03205749cd165a9c","Microrregião de Blumenau",0.381279184692528,"2020-05-14","BLUMENAU","BLUMENAU","42012"
"59138d8503205749cd04ff04","Microrregião Serrana",0.448742380913556,"2020-05-14","SERRANA","SERRANA","33015"
"59138d8c03205749cd051b57","Microrregião Alfenas",0.383923982794279,"2020-05-14","ALFENAS","ALFENAS","31049"
"5913911503205749cd15ee88","Microrregião de Barretos",0.393703989886591,"2020-05-14","BARRETOS","BARRETOS","35009"
"5913911b03205749cd160ef3","Microrregião de Rio Claro",0.4089558875614,"2020-05-14","RIO CLARO","RIO CLARO","35026"
"5913915703205749cd1739fc","Microrregião de Baixa Verde",0.42378558391259,"2020-05-14","BAIXA VERDE","BAIXA VERDE","24013"
"591390cd03205749cd1478d3","Microrregião de Paulo Afonso",0.436389921601557,"2020-05-14","PAULO AFONSO","PAULO AFONSO","29005"
"5913910e03205749cd15ccee","Microrregião de Rio Preto da Eva",0.476243867390965,"2020-05-14","RIO PRETO DA EVA","RIO PRETO DA EVA","13008"
"5913910303205749cd1590e3","Microrregião de Sena Madureira",0.427648951592421,"2020-05-14","SENA MADUREIRA","SENA MADUREIRA","12003"
"5913912f03205749cd16705f","Microrregião Bico do Papagaio",0.398576889405007,"2020-05-14","BICO DO PAPAGAIO","BICO DO PAPAGAIO","17001"
"5913910403205749cd15951f","Microrregião Cacoal",0.429513752773127,"2020-05-14","CACOAL","CACOAL","11006"
"59138b8a03205749cdfcdb20","Microrregião de Lageado-Estrela",0.387852647944193,"2020-05-14","LAJEADO-ESTRELA","LAJEADO-ESTRELA","43021"
"5913915603205749cd1735f8","Microrregião do Médio Oeste",0.402800394769682,"2020-05-14","MÉDIO OESTE","MÉDIO OESTE","24003"
"5913912303205749cd1631ad","Microrregião de Óbidos",0.389483899772212,"2020-05-14","ÓBIDOS","ÓBIDOS","15001"
"59138d8c03205749cd051b61","Microrregião Belo Horizonte",0.395888748546289,"2020-05-14","BELO HORIZONTE","BELO HORIZONTE","31030"
"5913910a03205749cd15b1ec","Microrregião Foz do Iguaçu",0.424678042969264,"2020-05-14","FOZ DO IGUAÇU","FOZ DO IGUAÇU","41024"
"5913913003205749cd16749b","Microrregião de Gurupi",0.362335492323278,"2020-05-14","GURUPI","GURUPI","17005"
"5913913003205749cd16749b","Microrregião de Gurupi",0.362335492323278,"2020-05-14","GURUPI","GURUPI","17005"
"5913913003205749cd16749b","Microrregião de Gurupi",0.362335492323278,"2020-05-14","GURUPI","GURUPI","17005"
"5913913003205749cd16749b","Microrregião de Gurupi",0.362335492323278,"2020-05-14","GURUPI","GURUPI","17005"
"591390d103205749cd148eb4","Microrregião de Ilhéus-Itabuna",0.432319931098844,"2020-05-14","ILHÉUS-ITABUNA","ILHÉUS-ITABUNA","29031"
"591390bc03205749cd142631","Microrregião de Boquira",0.401675167795175,"2020-05-14","BOQUIRA","BOQUIRA","29022"
"591390d203205749cd1490c6","Microrregião de Santo Antônio de Jesus",0.411781262539351,"2020-05-14","SANTO ANTÔNIO DE JESUS","SANTO ANTÔNIO DE JESUS","29020"
"5913911c03205749cd161151","Microrregião de Canoinhas",0.385944407802732,"2020-05-14","CANOINHAS","CANOINHAS","42006"
"591390d203205749cd1490c8","Microrregião de Salvador",0.444226840548451,"2020-05-14","SALVADOR","SALVADOR","29021"
"59138d8203205749cd04f1db","Microrregião de Campos dos Goytacazes",0.415410172529579,"2020-05-14","CAMPOS DOS GOYTACAZES","CAMPOS DOS GOYTACAZES","33003"
"5913911203205749cd15dd92","Microrregião de Jaú",0.395813098810215,"2020-05-14","JAÚ","JAÚ","35021"
"5913915303205749cd172451","Microrregião de Cascavel",0.509847097920631,"2020-05-14","CASCAVEL","CASCAVEL","23015"
"5913915303205749cd172451","Microrregião de Cascavel",0.509847097920631,"2020-05-14","CASCAVEL","CASCAVEL","23015"
"5913910a03205749cd15b1e9","Microrregião Cascavel",0.365271229218628,"2020-05-14","CASCAVEL","CASCAVEL","23015"
"5913910a03205749cd15b1e9","Microrregião Cascavel",0.365271229218628,"2020-05-14","CASCAVEL","CASCAVEL","23015"
"59138d8c03205749cd051b68","Microrregião Conceição do Mato Dentro",0.387457084243189,"2020-05-14","CONCEIÇÃO DO MATO DENTRO","CONCEIÇÃO DO MATO DENTRO","31028"
"591390d203205749cd1490c5","Microrregião de Euclides da Cunha",0.429173001555102,"2020-05-14","EUCLIDES DA CUNHA","EUCLIDES DA CUNHA","29014"
"5913912803205749cd164ca4","Microrregião de Salgado",0.509680487808085,"2020-05-14","SALGADO","SALGADO","15009"
"59138d8d03205749cd051b8e","Microrregião Salinas",0.357785759986483,"2020-05-14","SALINAS","SALINAS","31005"
"5913914b03205749cd16f435","Microrregião Alagoana do Sertão do São Francisco",0.411178722616641,"2020-05-14","ALAGOANA DO SERTÃO DO SÃO FRANCISCO","ALAGOANA DO SERTÃO DO SÃO FRANCISCO","27002"
"59138d8c03205749cd051b6a","Microrregião Diamantina",0.433965420106612,"2020-05-14","DIAMANTINA","DIAMANTINA","31010"
"5913910603205749cd159ebc","Microrregião Floraí",0.349324520741827,"2020-05-14","FLORAÍ","FLORAÍ","41008"
"591390ad03205749cd13d142","Microrregião de Umbuzeiro",0.480234539320383,"2020-05-14","UMBUZEIRO","UMBUZEIRO","25019"
"5913912303205749cd162f97","Microrregião de Itajaí",0.386940875068428,"2020-05-14","ITAJAÍ","ITAJAÍ","42013"
"591390ad03205749cd13d189","Microrregião de Piancó",0.428121555943981,"2020-05-14","PIANCÓ","PIANCÓ","25005"
"591390d103205749cd1489c1","Microrregião de Feira de Santana",0.37312299527723,"2020-05-14","FEIRA DE SANTANA","FEIRA DE SANTANA","29012"
"5913914803205749cd16e4b8","Microrregião de Imperatriz",0.448838480132626,"2020-05-14","IMPERATRIZ","IMPERATRIZ","21009"
"5913910403205749cd159505","Microrregião Ji-Paraná",0.428428258385588,"2020-05-14","JI-PARANÁ","JI-PARANÁ","11004"
"5913910e03205749cd15ccf3","Microrregião de Manaus",0.47899156202928,"2020-05-14","MANAUS","MANAUS","13007"
"5913915603205749cd1735dc","Microrregião de Mossoró",0.440994807834228,"2020-05-14","MOSSORÓ","MOSSORÓ","24001"
"5913910e03205749cd15cd09","Microrregião de Boca do Acre",0.501380488513712,"2020-05-14","BOCA DO ACRE","BOCA DO ACRE","13011"
"591390d203205749cd1490c2","Microrregião de Catu",0.400003195205148,"2020-05-14","CATU","CATU","29019"
"5913913d03205749cd16b474","Microrregião do Alto Paraguai",0.385217220075111,"2020-05-14","ALTO PARAGUAI","ALTO PARAGUAI","51015"
"5913913d03205749cd16b46e","Microrregião de Cuiabá",0.385833504625386,"2020-05-14","CUIABÁ","CUIABÁ","51017"
"5913910803205749cd15ab68","Microrregião Ivaiporã",0.350774546531001,"2020-05-14","IVAIPORÃ","IVAIPORÃ","41013"
"591390d203205749cd1490d0","Microrregião de Ribeira do Pombal",0.398039711425393,"2020-05-14","RIBEIRA DO POMBAL","RIBEIRA DO POMBAL","29015"
